Hybridization REF	TCGA-BP-4164-01A-01R-1188-07
ZNF434	-0.371166666666667
SMARCD1	-0.0645
ZFP106	-0.7515
ZNF347	0.1724
GTF2E1	-0.39875
RY1	0.0643333333333333
ATAD2B	0.245
ARHGAP17	-0.2992
KCNIP3	-0.775
SFPQ	0.13225
GFRA4	1.21683333333333
AKR1B10	-4.2915
TIGD6	0.420166666666667
RGS16	-1.414
URB1	-0.589333333333333
OR4C46	-0.6185
TOP3B	-0.65425
NFATC4	-0.417
CA14	-4.59775
BMPR1A	0.0988333333333333
SNRP70	-1.813875
PRL	0.217333333333333
C6orf130	-0.30725
STAG2	0.8235
CD55	-2.341
RPS23	0.5465
SSX2	-1.61666666666667
FDPSL2A	-1.19675
FBXO27	1.763375
SYNGR3	-1.90783333333333
TMSL3	0.22025
EML1	-0.5615
NUP93	-1.64233333333333
SMAD3	-0.1317
KIAA1189	-0.524
HNRPUL2	-0.280833333333333
TBC1D12	0.331666666666667
C16orf24	0.67775
MRVI1	2.08483333333333
ZNF581	-0.2575
ELOVL3	-2
OR51Q1	0.763
CACNB3	-1.82833333333333
GALNT13	-2.8845
C10orf84	0.7671875
NEDD4	0.2593
SPO11	0.446
OR5AU1	0.2765
NEK4	0.0015
PRKAR2A	-0.855833333333333
IHPK1	-0.439166666666667
ATP6V0B	0.502375
CACNA1E	2.1955
CEACAM8	-0.3282
PEX14	-0.6655
FLJ12993	-0.2535
ZBTB38	1.00508333333333
PCTK2	0.2285
LRRC16	0.0674
FBLIM1	-0.489
FYCO1	0.331
RP5-1022P6.2	0.330916666666667
CMTM1	0.00166666666666667
PLTP	-0.953333333333333
RAPH1	-0.397375
DOCK8	1.863625
EZH2	-2.67253333333333
SLC25A1	-0.728333333333333
PLEKHB1	-1.0712
GRB7	1.2152
ZFP37	0.31325
MRPL33	0.11125
PELO	0.47825
ARMC1	0.0842727272727273
C9orf27	-0.407625
FLJ25778	0.468
C9orf37	-0.86
TMEM66	1.141
SPRN	-0.462875
HBEGF	0.535
PI4KA	-1.547
LEPRE1	-0.553
POU2AF1	-4.427625
MRPL12	-0.251333333333333
REP15	0.5865
ZC3H3	0.4135
RASAL1	1.951
DDAH1	3.092
ACBD5	0.338375
TMC2	-1.235
CCDC137	-0.73125
SAMD13	-1.3265
UGT2B15	-4.08733333333333
TIPARP	2.021
DNASE1L3	3.09225
TRIM72	-0.0058333333333333
DBX2	-0.636666666666667
IPO8	0.3605
C21orf88	-1.8975
MAP3K14	2.264
LOC51233	1.25
GGTLA4	3.01725
PDE6D	0.5565
ZNF117	-1.127
CLK2	-0.561125
NKRF	-0.45975
TNFSF15	0.714
DUSP2	0.50925
SECISBP2	0.0276
GABRR2	-0.3445
PPAP2C	-2.3065
LOC51145	-0.187666666666667
PAG1	2.00925
PIK3C3	-0.42025
GNG10	0.3415
APOL4	0.611833333333333
ANKRD28	-1.92525
STMN3	0.8842
RAB14	0.6355
CDK2AP2	1.098
HDDC3	0.795625
COMMD7	0.645
CXXC1	-0.86225
HMCN1	0.466333333333333
CD40	2.325
DYNC1LI2	0.2105
GDI1	0.16675
LOC646938	0.2655
VSNL1	-6.499
PIH1D1	-0.740666666666667
RAET1G	0.6175
KRTAP5-9	0.8075
EFTUD2	-0.84775
ZNF311	-1.366
ATP6V1G3	-0.621
OR2W3	-0.3345
SCN4A	0.4395
MED10	-0.694125
FAM135A	1.6311
ARHGAP4	-1.906
EHMT2	-1.226125
UFD1L	-0.6715
ERMP1	-0.98925
MAG1	0.701833333333333
THAP8	0.464166666666667
HACE1	-0.17
FAM82C	0.1605
C3orf20	-0.1145
UNC84A	0.181166666666667
SCD5	-1.02042857142857
LASS6	-0.169375
LSG1	0.04125
MAL	-4.518
GPR22	-0.378
WDR5B	2.299
ACTRT1	0.0665
C17orf60	0.2005
GRIN2C	0.2831
ARMC8	0.192333333333333
SLC47A1	3.87466666666667
DMPK	-0.962
DHRS13	-0.00600000000000001
SMC1A	-0.337333333333333
KRTAP17-1	0.84875
SMYD5	-0.20475
TUSC2	-0.266625
CRHR2	0.552
KIR3DL2	1.214
CCDC104	1.61225
ATP2C1	0.661875
CROT	0.413
PABPC3	-1.21933333333333
EGR1	-0.771166666666667
THSD1	-0.18125
KHK	3.248
SLC12A2	-0.92725
CD58	0.59375
STOX2	1.74816666666667
CCDC76	-0.27
CCDC48	2.6535
DNAH1	0.428333333333333
ZIC4	-0.4655
OR1G1	0.1215
PSMC6	-0.272
PROKR1	1.0735
ABCB1	2.03725
TRAT1	-0.08425
LLGL1	0.264
MTF1	0.476
USP54	-0.857
PAGE2B	-3.3905
ITGB7	-2.81925
CCDC81	-0.8895
LOC149837	-0.59825
SCUBE1	-0.1155
ZSCAN10	2.2745
HUWE1	-0.175428571428571
CDH17	-1.039
CD180	0.06625
IL17A	0.05175
TMPO	-1.26475
KIAA1524	-1.4584
HDGFRP3	-2.29283333333333
OXCT1	-0.449090909090909
RRAS2	0.170333333333333
LTBP2	-0.5538125
SV2B	-2.6845
CYP2A6	0.1555
PKD1L2	-1.08
PPM1M	0.2575
FLJ22662	2.56416666666667
ZNF502	-0.421
GP6	-0.87325
CRYBA2	-0.955
LEF1	-4.3215
CTPS	-1.82671428571429
EYA1	-3.18416666666667
EPS8L1	-1.32125
MAPK14	-0.31725
SERPINB2	-5.085625
GTF2F2	-0.4645
ZNHIT4	0.459
PLA1A	5.036625
C20orf114	-1.51525
HPR	-4.139
C18orf2	-4.00216666666667
SATB2	-0.098
KCNJ9	-0.432375
MGC157906	1.6825
MOCS3	0.363
C17orf71	-0.0956666666666667
PPHLN1	0.0448
HIST1H2BN	-1.15525
RAPGEF1	0.652375
MAP3K8	-0.82075
DLG4	0.7035
STC1	0.878666666666667
CDGAP	1.7775
DDX26B	-0.53475
LOC150223	-1.11825
CPSF3	-1.04283333333333
TMEM14A	0.2825
MYH3	-0.61525
GPKOW	-0.49125
SULT1A1	0.0506666666666667
SPON1	5.1071
YY1AP1	-0.412
RAB23	-0.5585
PLA2G4A	-4.052
MAPRE3	0.26625
ZNF516	-0.109928571428571
GGPS1	-0.1505
EXOC3L2	0.5785
C19orf42	0.1606
MAP2K2	-0.33
HIST1H2BB	-1.36375
RNF19B	2.04266666666667
C6orf128	0.6385
TLR8	4.12525
PCDHA9	0.3345
CARS2	0.182375
CLUL1	-0.464
RHAG	-3.81016666666667
UNK	-0.137
EXOC8	1.3981
C9orf95	2.372
C14orf143	-0.696666666666667
MAML3	0.139875
LDHA	0.31425
MRPL20	0.82575
KLHDC6	-0.151666666666667
ATP5S	0.215833333333333
C8orf55	-0.97875
PHF19	-2.546375
KRTAP13-4	1.141
TTC5	0.18775
XKR5	-0.35275
SILV	-4.2405
TEX28	0.256
TCTN1	1.594
CX40.1	-0.034
PPP2R5C	-0.68775
C12orf30	-1.53033333333333
CAPG	1.2085
MPZL1	-0.0739
ARSB	0.682333333333333
TDH	-2.36233333333333
WASF4	1.78825
TSSK3	-0.0968333333333334
7A5	0.8285
CRISPLD1	-0.126875
MAD1L1	-1.04483333333333
SPIN4	-0.597166666666667
AMPD1	-2.226
DPYSL5	-1.181
INPP1	0.849333333333333
ANKRD11	-0.649111111111111
NPAS4	-0.0484285714285714
GCET2	-0.2393
RNASE9	0.861
GUCY2D	0.124666666666667
CCDC98	1.01875
FGF4	-0.390375
CPM	1.2295
SLC26A4	-1.87216666666667
PLD5	-0.07325
FAM59A	3.3578
FBXO5	-2.75688888888889
SIPA1L1	0.556875
DPYS	6.03825
ATG4D	-0.61125
TGM3	0.494
MTCH1	-1.233875
HK1	-0.935785714285714
CDC26	-0.051375
GALNT12	0.951666666666667
LOC339229	0.318
MRPL35	-0.11375
ORC4L	1.03875
TNKS	-0.498571428571429
C2orf24	0.640166666666667
ZNF553	-0.467833333333333
GGTLA1	1.7336
ZNF497	-1.44275
CDY1B	0.56875
SLC30A4	-0.00912500000000001
TUB	0.91425
ARHGEF18	-1.26775
ARRB1	-0.989
KCNK1	2.21475
EREG	-3.2304
SCAMP5	0.5065
RUNDC3B	3.286
ADAMTS20	0.71275
IL17RB	0.839
FLJ20323	-0.35
MCAM	1.81325
POLR3E	-1.56391666666667
AQR	0.169
IPMK	0.26
CDCA7	-4.97125
CAMP	-0.893
GRHL3	-3.06425
ADAMTSL2	0.800666666666667
CLMN	1.52716666666667
SSTR3	0.388
MAGEA5	-1.9125
OVOL2	-3.64675
JMJD1B	0.118
RBL2	0.7549
PYGO2	0.138
PPP1R10	-0.350166666666667
CSE1L	-1.82716666666667
LCA5	1.46875
RDH16	-0.2215
ASRGL1	1.037625
TOM1	1.33916666666667
PTX3	-5.8555
TTC15	0.566
SCGB3A1	2.1945
MRPL50	-0.78825
RCAN3	0.033125
SLC26A11	0.24
STYX	-0.5565
CINP	0.199
MARCH7	0.54675
PFKM	-0.672333333333333
SGMS1	0.43
RIOK3	0.9114
C1orf110	0.953
CES7	-0.13525
LOC440248	-2.1155
PPP1R12C	-1.19025
C10orf27	0.458
ATG9A	-1.36025
MRPS26	0.707125
TMEM40	-1.23825
ELP3	-0.5831
ZNF787	0.5757
HIAT1	0.452375
C8orf34	3.92
MGC4655	1.0862
PELI1	1.50933333333333
PPT1	0.6208
SLC35C2	-0.539333333333333
C6orf125	-1.1525
MUC4	-0.855666666666667
RFC4	-2.46371428571429
GNB2	-0.0681666666666666
NUP50	-0.492928571428571
SULT4A1	-0.972833333333333
C7	1.147125
CCDC130	0.591333333333333
ARRDC4	1.3515
RQCD1	-0.63175
GLYCTK	0.12
AYTL2	1.72036363636364
MTUS1	0.6719
LEMD3	0.824666666666667
PLEKHF2	0.837
HOXA7	2.753625
GTF3C2	-1.2395
DYNLRB2	3.30575
CNOT10	-1.214
MR1	0.9395
FFAR1	0.13725
PRIC285	0.5775
SLITRK6	3.0665
LIX1	3.6227
UBE1L2	-0.4435
F8	2.536875
ACHE	0.2565
KPNA5	0.185
TNFRSF12A	0.464666666666667
EGR3	-2.4215
SERPIND1	-3.44083333333333
OASL	1.9625
IFRD1	-1.666875
WDFY1	0.232
ZNF267	0.403875
ACCN5	0.2315
ZBTB6	-0.4125
PPP1R3A	0.9255
PRRT3	-1.84375
FBXL19	-1.235
TXNIP	1.88264285714286
ACTN2	-2.32275
ATG9B	-0.85625
C9orf117	-0.054375
IL27	-0.631
RPL36AL	0.289666666666667
KLK15	-0.222666666666667
CHAD	-0.2075
RAP2B	-0.5637
HEBP2	0.874
ZNF342	-0.3775
CAMK2G	-0.8245
TLR3	5.47875
FGF14	3.31175
HMGB2	-2.3785
TRPM5	-0.0243333333333333
OR5M11	-0.089
KIF3B	1.35852631578947
PRICKLE2	0.6185
MTMR9	-0.26925
C3orf27	-0.3895
GLRA3	-2.15166666666667
NSDHL	-0.1055
TMEM32	0.9525
POLR2D	-0.881333333333333
MYADML	0.408
C9orf114	-1.0765
MRGPRX1	2.2745
TOPORS	0.5685
CLDN19	0.35925
C1QL4	2.504
RNF165	-2.503
DHRS9	0.383
DNAH2	-2.41183333333333
FXR1	-1.0335
ZMYM3	-1.56925
CASP3	-0.850333333333333
FAM120C	0.310125
SCLY	-0.00100000000000003
CA7	0.6725
ENTPD5	2.19533333333333
ZNF461	0.191125
PDIA5	1.52475
C1orf19	-0.932166666666667
TMEM67	1.00475
KCTD20	-0.66575
WDR47	1.1905
FLJ38723	1.542
KLRF1	0.519333333333333
TAS2R16	0.26
CLDN12	0.81775
PRKCE	0.938
UBXD4	-1.2925
ITGAM	2.34016666666667
GLT8D3	0.087
WDR31	0.9664
RGS2	0.873
OR51L1	0.293
MST1R	-1.769
KIAA1737	0.2955
OR4A5	1.415
GLIS1	2.40516666666667
PTMA	-0.516357142857143
NAPA	0.71475
PRDM11	0.43225
LIPF	0.446
DIRAS3	-0.01225
ASGR2	-3.75075
C1QTNF4	0.57275
PIK3R4	0.216666666666667
ARMC3	1.20925
NDUFV3	0.0776666666666666
BTBD3	0.593166666666667
PPP1R2	0.146166666666667
UBE2NL	-0.459
FOSL2	1.30564285714286
FAM119A	-1.46016666666667
TUBA4A	-0.3223
KRTAP12-1	-0.1665
SFRS2	-0.7995
RHPN1	-0.2722
EEF2	-0.357833333333333
ZDHHC11	0.211
EPHA3	-0.876
RBM12	0.594
H2AFJ	0.03125
EDIL3	3.657
KIF26A	0.675
SERGEF	0.7585
B3GALT4	2.3195
LOC90925	-0.0288333333333333
OSCAR	-0.034125
NPFF	-0.528125
DEDD	0.30675
TMEM155	1.005375
PTPN1	1.09975
SCYL2	-0.294833333333333
SKAP1	1.097
LEAP2	-1.65683333333333
GADD45G	0.7187
IFITM3	1.328
PILRB	-1.67516666666667
SLU7	-0.0483125
DSC3	-1.12475
DNMT3L	-0.92625
PAPD5	0.4255
B3GNT3	-0.682833333333333
LHCGR	0.13
MSL-1	-1.47025
UBE2S	-2.341
SAP130	-0.46775
ANAPC11	0.10975
MAGED4B	-3.927
ATP6V1B2	0.648
C14orf179	1.698625
CAPZA1	-0.5815
CDYL2	0.540666666666667
GLRX3	-1.23583333333333
LOC136288	0.44925
MOBKL1A	-0.60075
HTR2B	0.03075
CRYGD	0.125666666666667
NUS1	-0.3145
PGRMC1	1.1165
MYOM2	0.68025
FLJ39653	-1.23533333333333
CHM	1.7046
OR5M8	-0.2575
ZNF619	-0.845
FAM105A	0.9215
CCNL1	-0.99825
NAP1L3	-1.95225
C10orf57	0.086
B3GALNT1	2.2795
CSN1S2A	0.379
TCP10L	0.45125
GDAP2	-0.330375
DMKN	-3.52633333333333
COX6B1	0.3935
DNASE2	0.365
MSH5	-1.58875
LGMN	0.42875
USP31	-0.2246
OR13C8	0.6385
SDCBP	0.0738
NUDT11	-4.74083333333333
PYGL	-0.403666666666667
SNPH	-2.09066666666667
B3GNT4	2.606
MIZF	-0.0298
NUBPL	0.443375
NOD1	0.572
CDH22	1.85
NUBP1	0.2285
DSCAM	-2.95825
DGKI	0.889
FAM136A	-1.07725
AKAP1	-0.175666666666667
SLC16A6	-2.057
RIN3	-0.04525
PSG2	0.0275
DIP2B	0.0898333333333334
PSORS1C1	2.3991
KIAA0495	-1.0675
FLJ90709	-0.637666666666667
LPA	-0.0475
PIGA	0.710666666666667
LY75	4.11666666666667
UTS2	-5.31583333333333
RREB1	-0.37
GALNACT-2	0.2595
MGC3196	0.60625
FLJ31568	-0.4995
LPHN1	-2.099625
SP1	0.9925
TOX4	-0.109166666666667
HSPA9	0.4535
APOBEC1	0.3365
SLC35E4	-1.04225
LSM5	-1.26525
SURF1	1.06475
ZBTB1	-0.490833333333333
GTF2F1	-0.534375
RPS15A	0.1885
DUSP21	-1.186
GINS4	-2.53933333333333
MYO15A	0.903666666666667
GIMAP7	4.48075
MGC13379	0.42875
ATP6V1E2	-0.732333333333333
UTP3	-0.5245
HNRPA3	-0.821125
MT4	-0.8455
C14orf155	0.173
U1SNRNPBP	-0.18725
CKLF	-0.416
PLEKHN1	1.60816666666667
MBNL1	0.35275
NUP160	-0.37925
ACSM2A	5.5095
LOC129881	1.85175
KIAA1529	0.63075
FLJ22639	-0.56775
HAND1	-0.9565
GSX1	0.7185
FGA	-3.9891875
SERPINB1	0.2065
ZNF642	0.38375
IGFBP1	-7.008
SLC1A1	3.050125
DHX57	0.322875
ZNF766	-0.2535
PTPN21	-0.7367
GDPD3	-1.62833333333333
PNPLA5	0.7975
TBR1	-0.2865
FAM116A	-0.1305
IQGAP1	0.30025
FOS	1.261875
ZNF226	0.274625
FIGNL1	-0.897666666666667
C14orf1	0.372833333333333
ZMYND17	-0.115
PUS7	-0.871166666666667
TUBB6	-1.439625
KCNQ2	-1.14425
MARCH6	-0.0590833333333333
CCDC33	1.238
PRODH	2.40925
RBM11	-3.53
EPHA6	0.107428571428571
SLC43A1	-2.1565
LOC196541	0.366
NTN1	0.338333333333333
ING4	1.22075
PCDHB10	2.0735
DPH2	-0.835833333333333
SPACA4	-1.52375
FBXL21	-2.897
DIAPH1	0.384833333333333
ZNF71	0.118166666666667
CEP76	-2.1555
CORO1A	-1.238
RRM2	-3.5815
EDG4	-0.95175
OS9	0.229666666666667
SLC4A1AP	0.31375
COG5	-0.295
COPS8	-0.23325
NGLY1	-1.149
NCBP2	-0.573125
C17orf42	0.189166666666667
GPSM3	1.4995
SIL1	0.848
ASB6	-0.83375
SMAD5OS	-0.120333333333333
UNC93A	-3.315875
A1BG	-1.29233333333333
C21orf62	1.5455
FMO5	-2.143
ATRIP	-1.46783333333333
CEBPG	-1.00516666666667
C7orf38	0.678333333333333
TNFRSF1B	0.631333333333333
CLEC1A	2.86616666666667
IQSEC1	-0.60175
PATZ1	0.0875
RBM22	1.938125
BAG2	-3.4215
PAQR5	1.29116666666667
C9orf127	-0.1334
THNSL1	0.64425
SHROOM3	-1.0466
JAM2	0.154
SNRPN	-2.385
ALX4	0.0095
CACNA1S	0.1225
FAM130A1	0.1195
CORIN	-0.5595
CD300LB	0.587
PLEKHG6	1.092
LRRC40	0.2385
PCLKC	2.67
PCDHB16	0.578833333333333
WNT2B	-0.284333333333333
ASNS	-2.10166666666667
MRPL49	0.427875
FLJ46111	-0.86375
ISG20	-0.20075
SMU1	-0.0393333333333334
CASZ1	0.422
POLR1D	0.610333333333333
GIN1	0.05725
SNAG1	-0.133333333333333
ANKRD29	1.03425
CDKN2AIP	0.16475
KRR1	-0.37225
CXCL1	-2.78816666666667
EPM2A	-0.2885
PC	-0.454333333333333
DEFB127	0.7785
PDZRN4	-0.4406
FAH	0.86125
OR51E1	3.3785
CDC2L6	0.414
DNTTIP1	-0.44725
PAX8	3.5455
TMEM116	0.34275
C1orf150	0.4865
PRO2012	0.349
MRPL40	0.371333333333333
BEX1	-3.7279
SLC2A4	0.525333333333333
PKMYT1	-2.27225
FEZF2	-1.01533333333333
SLC26A9	4.1645
MAP2	1.215
LYL1	-0.58975
SLC25A19	-0.674166666666667
NOS3	-0.6025
ZNF34	0.844333333333333
TMPRSS11F	-0.199
FAM43A	-0.554
FCRL4	-0.0488333333333333
KLF14	0.2675
FLRT2	-2.41433333333333
WRN	-2.33575
SDF2	0.2192
KRT8P12	-0.55225
C6orf195	0.3475
C9orf125	2.31716666666667
DZIP3	1.351875
RIT1	2.04608333333333
SCML1	-1.02233333333333
RHBDF2	0.7555
OR2G3	0.4295
REXO1L1	-1.201
MAP3K7IP3	-0.479
C3orf57	-6.71625
FBXW11	-0.0601666666666667
ETAA1	0.103
C14orf131	-0.1483
AKT1S1	-0.766
SLC12A5	-0.713
C9orf164	0.92675
NRIP3	-1.077
NOS1AP	-1.66025
TMEM121	-0.94375
SAP30BP	-0.0287
DGCR6	1.1285
WDR76	-3.05225
FAM82B	-0.0329166666666667
LOC606495	-0.4495
MAP9	0.915333333333333
BCDIN3D	0.446
CXorf36	4.4165
DSCR3	0.6425
ZFAND3	-0.473625
C7orf43	0.0521666666666667
SPSB3	0.6031
C19orf19	0.67125
FAM133A	-3.99775
C12orf25	0.016
SLC39A3	-0.928875
DISP2	-2.07825
PI4KAP2	-2.4585
MKRN3	-2.31316666666667
ADAMTS13	-1.29225
CBLN3	0.7003
TTYH1	-1.3825
C3orf18	0.6875
FLJ13236	2.26975
ZMYND12	3.41125
C18orf25	0.71175
GLB1L3	-0.516
ATP13A5	2.1695
RANBP10	-0.53625
CD96	-1.0822
DENND1C	0.97775
RBMS3	1.3786
SLC41A3	0.1335
DGCR6L	1.39425
TMEM128	1.206
CSNK1G3	-0.145428571428571
MOBKL2C	0.532125
TSPAN6	0.2765
MATN2	-0.9376
MSL2L1	-0.258666666666667
ST6GALNAC2	-3.20816666666667
FGFBP2	0.09275
FGL1	-5.93166666666667
MPP3	-2.65516666666667
ARHGEF6	0.422666666666667
TGFBR2	0.99975
ACMSD	6.12675
IL33	2.91
C9orf5	0.676416666666667
DEAF1	0.3441
AMN	3.0705
DEFA6	0.359
RNF212	0.72225
METT5D1	0.5595
CIB1	0.7007
TSSK1B	0.277
KIAA1727	-2.25075
ZNF680	-0.875666666666667
LOC399900	-0.7655
LOC152217	0.0679166666666667
CTNNAL1	-3.3935
CIT	-0.493333333333333
TLE6	-0.72375
ZNF607	-0.93
HERC4	-1.47416666666667
DRAP1	-0.2096
PEMT	0.1575
C10orf111	-0.885
ZNF575	1.681
KCTD7	0.13125
MYO1F	1.2505
LOC285382	1.152
RAB11A	-0.1832
PLCD3	-0.81925
C15orf28	0.06225
PTBP2	0.662125
CTB-1048E9.5	0.39425
C19orf60	0.406666666666667
C7orf25	-0.0643333333333333
SETD7	0.314875
HOXB9	-3.769
VANGL1	-0.1658125
CHAF1B	-3.438
NDUFA3	0.3515
KIAA1328	0.436
SHARPIN	0.038
TTC23	-0.80475
UGP2	0.269583333333333
ANKIB1	0.7768
CIRBP	0.768285714285714
SEC14L4	-0.836
OVCH1	-0.2195
VPS52	-0.62125
FAT	1.019
M6PRBP1	-0.6655
GPRIN3	1.307
PPM1F	-0.312833333333333
TSR1	-0.60525
CCDC85A	4.2015
PCSK5	2.36875
ZFHX3	-0.4455
HEMK1	-0.0885
PGBD2	-0.6035
RSRC2	-0.146166666666667
AURKC	-1.85066666666667
SCRIB	-1.107125
ORM2	-3.22333333333333
FAM115A	-0.1374
FZD6	0.588
UNC119	-0.4605
GPX3	3.5201
NOV	-1.176
CABC1	0.0085
CDC42SE2	0.9868125
EIF2S2	-1.1184
RNF130	1.459125
CKAP5	-1.9275
RP11-413M3.2	1.050875
C10orf18	-0.271
TMEM93	-0.157
DYX1C1	1.13225
KCNMB2	0.46475
ANK3	1.73258333333333
KRT5	-2.512
CDH12	-2.34875
QRSL1	0.267375
JUB	-0.259
SHC4	-2.76375
CCL15	3.27066666666667
CCDC22	-0.284
SNX24	0.797
RARS	-0.88775
MORC2	-1.11975
FAM48A	-0.35075
MT1H	-0.224
PPP1R14C	0.939333333333333
FOXD1	-1.57935714285714
C1orf213	-1.18275
AMT	-0.5571
DSN1	-1.63125
PTPLAD2	2.514
DIS3L	-0.25725
RASL11A	2.15075
GPRC5B	0.217875
FRMD7	-0.444
STRN4	-0.165
KITLG	-0.390090909090909
HDGF	0.59
OR1S1	0.417
SETX	0.2189
DDR2	-1.320625
KCTD12	1.9
LYZL2	-1.86325
WDR52	-0.897
TMEM2	1.388625
ZNF579	1.67216666666667
LOC200810	0.0395
TNFSF9	-0.08425
PPFIA4	-1.18875
CNIH3	-0.486666666666667
MAP4K4	-1.16085714285714
ROD1	-0.583928571428571
ALS2CR12	-0.398833333333333
DOCK3	-2.487
PAQR9	-2.28875
ASB17	1.60066666666667
STX16	-0.733375
FEZ2	0.254666666666667
DLAT	0.169333333333333
KIF21B	-1.5625
CDC5L	-0.63725
TMEM119	-0.332166666666667
CRIP3	0.331
TPSD1	-0.295
TEPP	0.56675
GNGT2	1.6915
C21orf121	-0.19425
WNK1	-0.838916666666667
FLJ10490	0.3733
OR51B5	-2.094
LOC203547	-0.345375
HAS1	-1.3045
PPA1	-1.773
ST7	0.727375
C11orf46	0.4052
POPDC3	-4.28166666666667
ACOX2	0.778
ATCAY	-0.630833333333333
TM4SF19	-1.896
MFSD9	-0.384333333333333
PDHB	-1.13225
ERN1	-0.3575
LCE3C	0.0595
GPR111	-0.0835
NOTCH3	1.745
ADAMTS5	3.15225
B3GALT1	-1.819
UGCGL1	-0.902166666666667
FAM58A	0.0135
FBXO32	-0.27625
CLPP	-0.00350000000000001
NXPH1	-1.822
MTMR3	0.452166666666667
ATP1B3	-0.9095
TMEM16A	3.9585
HIST1H3F	-1.16416666666667
TRIM25	-0.4675
SDCBP2	0.7685
CRKL	-0.925375
HOXB2	1.5775
ANP32B	-0.9885
GATM	6.815
AP4E1	-0.6665
EDG5	-0.206625
CDKN3	-3.74666666666667
CDH4	-1.97525
PGD	-2.263
RND1	-0.613
GAD1	-3.8314
MPG	0.365375
LOC440350	-0.402
ZNF133	-0.36325
SERPINB12	0.00950000000000001
AMELY	-0.439666666666667
DHX36	-0.6025
TNFAIP8L2	3.00916666666667
PHTF2	-0.501833333333333
CCDC112	-0.7315
IQCC	-0.2085
HEYL	4.4225
FTSJ2	-0.495166666666667
APPL1	0.429125
RAB43	-0.191142857142857
OR10G2	0.15
WAC	-0.211
ADCY9	1.727875
RUNDC2B	2.55266666666667
PYCRL	-0.294
AGPAT7	-1.35716666666667
SLC22A9	-1.45216666666667
CDKAL1	-0.319
PDYN	-0.219833333333333
C20orf74	-0.17625
MTMR11	2.961
VAV3	3.13525
DAPL1	-2.608
STXBP3	0.96925
EIF3G	-0.158
ARHGAP22	-0.19375
NPFFR1	-0.1485
NPC1	-0.639166666666667
ALDH9A1	1.6945
ZNF600	0.0875
ZNF678	-0.623
RASSF1	-0.69575
ADD2	-3.349375
PITPNB	0.070125
PKD2L2	-0.22925
LRP11	0.21125
CDKL1	2.3715
SMEK2	0.55425
PRODH2	2.43
C11orf54	3.20983333333333
SFRS11	-0.5605
IL7	3.425
ALS2CR16	1.636
BTG3	-0.4195
PAK2	-0.359333333333333
RP11-679B17.1	0.856
GATA4	-2.1375
ATP2B1	-0.5695
LOC130940	2.684
C1orf172	-1.26
ATF7IP2	-2.69525
SLC25A43	0.421
CENTG3	-0.417166666666667
IGF2BP1	-3.377
FCHSD1	0.191
CAMK2N2	2.74183333333333
ELAVL3	0.4063
NBPF15	-0.803333333333333
UBE2J2	-0.16
GNL2	-0.95875
PRR3	-0.3428
NLF2	2.3175
OR4F6	-0.2855
KLHL24	1.6035
CCDC88A	-0.7867
SGPP1	0.735
C10orf11	0.988166666666667
SLC35B4	-0.200833333333333
UGT3A2	-1.133
ARNT2	0.4358
CBR1	0.496625
ITPR3	-1.187
TRAPPC6B	-0.9761
AMZ1	-1.469
ARP11	3.641
WDSUB1	1.42625
APBA1	0.710666666666667
RAB2A	0.4563
C6orf162	0.287625
HPSE2	0.33925
PLCE1	0.23025
INSL3	0.092
DLG1	0.1408
PTPLA	-4.27425
PIGX	-0.224375
TFIP11	0.02
FIBIN	3.516
POLR2G	-0.51875
GRAP2	-2.2093
DNAJB8	0.0859999999999999
CNBP	0.922333333333333
WASF1	-0.2265
INPP5E	-1.3381
HSPB1	0.4969375
TMEM167	-0.2009
CUBN	4.591
IGF1	0.5556875
ITPK1	0.1238
NAALAD2	-1.020375
G3BP1	0.0725
NT5DC1	0.67075
CYP39A1	-0.298
TMEM139	2.61
POLK	0.676
GLULD1	-1.129
RBM15	-0.816333333333333
AMZ2	0.56825
GDF15	0.175
MESDC2	0.33875
INCA	1.2665
ACY1L2	0.09
GZMM	-1.04
PAIP1	0.1905
CACNA2D1	2.55675
STK32C	-1.87483333333333
SH3BP4	0.441833333333333
DEC1	-0.6285
PADI1	0.964
UBB	0.3402
PON3	1.33133333333333
PROP1	1.1845
ANKRD13B	-1.13
ADCK1	-1.72425
TCF25	0.378583333333333
SLC38A5	-2.94375
CXorf26	-0.642
C19orf39	-0.25425
PPP1R13B	0.41425
ARL2	-0.588
TCL6	1.05133333333333
TOP3A	-0.4785
SLC16A14	-0.68775
FXYD6	1.80983333333333
HIST1H4E	-0.30425
BBC3	0.696894736842105
UNC5A	0.0576666666666667
FAM86C	-0.4435
PI4KB	-0.13575
B3GAT1	-2.95275
SUSD2	1.87616666666667
OAZ2	-0.596166666666667
NOC4L	-0.55425
C10orf12	-1.63775
FADS1	-1.8315
LOC144097	-1.259
DKK2	-1.37266666666667
KIAA1949	-0.24325
RHOT1	0.2311
OXT	0.168333333333333
GPR153	2.2735
ARL4A	-1.79383333333333
SAAL1	-2.24925
CCDC64	0.085
USE1	0.713333333333333
HNMT	1.8
PCGF3	-0.2583125
CYP2C19	0.3815
C20orf4	0.442
CCDC11	1.974
ACSBG2	1.25225
RWDD2A	1.27
PALLD	0.024125
CPLX4	2.493
LOC492311	1.762
KPNA2	-3.65983333333333
MACROD1	-0.2138
