Hybridization REF	TCGA-AS-3778-01A-01R-0864-07
EPDR1	0.5474
MUSK	-0.247833333333333
ZNF434	-0.0936666666666667
SMARCD1	-0.466166666666667
ZFP106	-0.557
ZNF347	0.393
GTF2E1	-0.18925
RY1	0.260666666666667
ATAD2B	-0.067375
ARHGAP17	0.1154
KCNIP3	-1.3535
SFPQ	0.100875
GFRA4	-0.133166666666667
AKR1B10	-3.5855
TIGD6	0.254333333333333
RGS16	-0.55825
URB1	-1.166
OR4C46	0.162666666666667
TOP3B	-0.57525
NFATC4	-0.224
CA14	-5.44
BMPR1A	0.401833333333333
SNRP70	-1.752625
PRL	-0.0448333333333333
C6orf130	0.086
STAG2	0.58075
CD55	-1.07478571428571
RPS23	0.407666666666667
SSX2	-0.6848
FDPSL2A	-1.13075
FBXO27	-0.125625
SYNGR3	-1.00466666666667
TMSL3	0.59775
EML1	0.443
NUP93	-1.44633333333333
SMAD3	0.2066
KIAA1189	-0.2485
HNRPUL2	-0.389833333333333
TBC1D12	1.12016666666667
C16orf24	-0.712
MRVI1	1.96983333333333
ZNF581	-0.136833333333333
ELOVL3	-0.425
OR51Q1	0.5065
CACNB3	-1.11283333333333
GALNT13	-1.24225
C10orf84	1.13325
NEDD4	0.4083
SPO11	-0.1575
OR5AU1	0.659
NEK4	-0.806142857142857
PRKAR2A	-1.03766666666667
IHPK1	-0.745833333333333
ATP6V0B	-0.358125
CACNA1E	0.2555
CEACAM8	-0.4775
PEX14	-0.7935
FLJ12993	1.5675
ZBTB38	0.759583333333333
PCTK2	0.5455
LRRC16	0.1471
FBLIM1	0.287416666666667
FYCO1	0.464
RP5-1022P6.2	0.7745
CMTM1	-0.174333333333333
PLTP	-1.0455
RAPH1	0.318
DOCK8	2.40225
EZH2	-2.34026666666667
SLC25A1	-0.762
PLEKHB1	-1.2259
GRB7	0.5524
ZFP37	0.97
MRPL33	0.02675
PELO	0.98225
ARMC1	-0.207272727272727
C9orf27	-0.163
FLJ25778	-0.1055
C9orf37	-1.627
TMEM66	2.00175
SPRN	-0.406125
HBEGF	1.0995
PI4KA	-1.7025
LEPRE1	-0.822
POU2AF1	-4.916
MRPL12	-1.31533333333333
REP15	1.2425
ZC3H3	-0.19575
RASAL1	1.131
DDAH1	3.220875
ACBD5	1.007875
TMC2	-0.112
CCDC137	-1.68725
SAMD13	-0.3355
UGT2B15	-3.65166666666667
TIPARP	2.54475
DNASE1L3	2.90775
TRIM72	0.225333333333333
DBX2	0.639
IPO8	-0.34675
C21orf88	-1.7527
MAP3K14	1.093
LOC51233	1.3065
GGTLA4	3.31275
PDE6D	-0.01175
ZNF117	-0.69325
CLK2	-0.5155
NKRF	-0.69425
TNFSF15	0.3186
DUSP2	0.115375
SECISBP2	0.4258
GABRR2	0.279
PPAP2C	-1.77725
LOC51145	-1.111
PAG1	1.74775
PIK3C3	0.4995
GNG10	0.73
APOL4	0.4126
ANKRD28	-1.375875
STMN3	-1.5894
RAB14	0.9051
CDK2AP2	-0.459
HDDC3	0.031125
COMMD7	0.813
CXXC1	-0.31625
HMCN1	0.6345
CD40	1.54125
DYNC1LI2	0.687125
GDI1	0.1235
LOC646938	0.11875
VSNL1	-5.17366666666667
PIH1D1	-0.772166666666667
RAET1G	-0.527
KRTAP5-9	0.0395
EFTUD2	-1.2415
ZNF311	-0.561
ATP6V1G3	0.52625
OR2W3	0.135666666666667
SCN4A	0.47625
MED10	-0.154875
FAM135A	1.2377
ARHGAP4	-1.27
EHMT2	-1.572375
UFD1L	-0.83875
ERMP1	0.05025
MAG1	-0.580166666666667
THAP8	-0.0928333333333333
HACE1	0.7315
FAM82C	0.4375
C3orf20	-0.165
UNC84A	0.274166666666667
SCD5	2.08614285714286
LASS6	0.290625
LSG1	-0.5375
MAL	-2.92775
GPR22	-0.9545
WDR5B	1.11425
ACTRT1	0.525
C17orf60	-0.4575
GRIN2C	-0.1057
ARMC8	0.1725
SLC47A1	4.4825
DMPK	-0.62725
DHRS13	-0.216333333333333
SMC1A	-1.29516666666667
KRTAP17-1	0.74
SMYD5	-0.70375
TUSC2	-0.783625
CRHR2	0.517
KIR3DL2	0.7425
CCDC104	1.63125
ATP2C1	0.824625
CROT	0.565
PABPC3	-1.171
EGR1	1.686
THSD1	1.287
KHK	2.55425
SLC12A2	-0.3796875
CD58	0.531
STOX2	1.79366666666667
CCDC76	-0.3643
CCDC48	2.87
DNAH1	0.0235
ZIC4	0.002375
OR1G1	-1.1275
PSMC6	-0.1635
PROKR1	-0.1245
ABCB1	2.714375
TRAT1	-0.2035
LLGL1	-0.0365
MTF1	0.33475
USP54	-0.104
PAGE2B	-2.1505
ITGB7	-3.8025
CCDC81	0.8675
LOC149837	0.086
SCUBE1	-0.018
ZSCAN10	0.3795
HUWE1	-0.394857142857143
CDH17	0.7895
CD180	-0.053
IL17A	-0.14325
TMPO	-1.37825
KIAA1524	-1.1504
HDGFRP3	-1.05066666666667
OXCT1	-1.37209090909091
RRAS2	0.162833333333333
LTBP2	1.30475
SV2B	-0.176166666666667
CYP2A6	0.16575
PKD1L2	-0.4918
PPM1M	0.071
FLJ22662	2.28833333333333
ZNF502	1.2015
GP6	-0.75375
CRYBA2	-1.32625
LEF1	-2.9796
CTPS	-2.39271428571429
EYA1	-2.48333333333333
EPS8L1	-2.5075
MAPK14	-0.172666666666667
SERPINB2	-4.8385
GTF2F2	-0.1385
ZNHIT4	-0.476
PLA1A	2.902
C20orf114	-0.08475
HPR	-4.517
C18orf2	-2.37
SATB2	0.892
KCNJ9	0.383142857142857
MGC157906	0.4425
MOCS3	-0.09675
C17orf71	0.112666666666667
PPHLN1	0.1846
HIST1H2BN	-1.750875
RAPGEF1	0.351375
MAP3K8	1.40725
DLG4	0.300666666666667
STC1	2.26633333333333
CDGAP	1.7985
DDX26B	0.17225
LOC150223	-1.80025
CPSF3	-1.30933333333333
TMEM14A	0.64825
MYH3	0.54675
GPKOW	-0.3765
SULT1A1	-0.161166666666667
SPON1	2.7823
YY1AP1	-0.38
RAB23	0.44425
PLA2G4A	-3.17925
MAPRE3	-0.13025
ZNF516	0.383214285714286
GGPS1	-0.057
EXOC3L2	0.116125
C19orf42	0.661
MAP2K2	-0.433166666666667
HIST1H2BB	-0.87575
RNF19B	0.773833333333333
C6orf128	0.157666666666667
TLR8	3.45775
PCDHA9	0.112
CARS2	-0.0165
CLUL1	-0.168666666666667
RHAG	-4.04366666666667
UNK	-0.11
EXOC8	1.0664
C9orf95	2.22475
C14orf143	-0.0513333333333334
MAML3	0.099375
LDHA	0.36075
MRPL20	0.194625
KLHDC6	0.075
ATP5S	-0.277666666666667
C8orf55	-0.92825
PHF19	-2.6535
KRTAP13-4	0.4515
TTC5	0.73525
XKR5	-0.67325
SILV	-5.56016666666667
TEX28	0.5235
TCTN1	2.20925
CX40.1	0.077
PPP2R5C	-0.379125
C12orf30	-1.5154
CAPG	0.2795
MPZL1	0.1969
ARSB	-0.0708333333333333
TDH	-1.7515
WASF4	1.1875
TSSK3	-0.474666666666667
7A5	2.6495
CRISPLD1	-0.6585
MAD1L1	-1.435
SPIN4	-0.647333333333333
AMPD1	-1.1585
DPYSL5	0.1735
INPP1	1.66933333333333
ANKRD11	-1.00333333333333
NPAS4	0.264
GCET2	-0.2018
RNASE9	1.282
GUCY2D	-0.335
CCDC98	0.5115
FGF4	-0.314625
CPM	2.65933333333333
SLC26A4	-0.901
PLD5	0.21175
FAM59A	2.9586
FBXO5	-2.70733333333333
SIPA1L1	0.22575
DPYS	6.26375
ATG4D	-0.812
TGM3	0.255
MTCH1	-0.278875
HK1	-0.952857142857143
CDC26	0.3345
GALNT12	-0.4875
LOC339229	-0.97375
MRPL35	-0.614125
ORC4L	0.5955
TNKS	0.1455
C2orf24	0.179333333333333
ZNF553	-0.636166666666667
GGTLA1	1.5153
ZNF497	-1.45125
CDY1B	0.1035
SLC30A4	-0.215
TUB	0.572
ARHGEF18	-0.65725
ARRB1	-1.08025
KCNK1	-0.709125
EREG	-2.4731
SCAMP5	0.33675
RUNDC3B	3.11325
ADAMTS20	-0.0436666666666667
IL17RB	0.986625
FLJ20323	-0.96
MCAM	1.836625
POLR3E	-1.93208333333333
AQR	-0.000333333333333321
IPMK	0.036
CDCA7	-3.761875
CAMP	-0.75575
GRHL3	-0.253
ADAMTSL2	0.826833333333333
CLMN	2.03366666666667
SSTR3	0.2865
MAGEA5	-2.10883333333333
OVOL2	-2.854
JMJD1B	0.6845
RBL2	0.9664
PYGO2	-0.44875
PPP1R10	-0.0655
CSE1L	-1.92266666666667
LCA5	2.1695
RDH16	-0.321
ASRGL1	0.604125
TOM1	0.257333333333333
PTX3	-4.68425
TTC15	0.3705
SCGB3A1	2.02783333333333
MRPL50	-0.23675
RCAN3	0.252125
SLC26A11	0.468
STYX	-1.01133333333333
CINP	-0.35025
MARCH7	-0.0405
PFKM	0.156
SGMS1	1.1845
RIOK3	0.6056
C1orf110	0.253
CES7	-0.32075
LOC440248	-0.61725
PPP1R12C	-0.937
C10orf27	0.246
ATG9A	-1.423
MRPS26	0.037125
TMEM40	-1.0775
ELP3	-0.1445
ZNF787	-0.2862
HIAT1	0.271
C8orf34	0.0791666666666667
MGC4655	0.3979
PELI1	1.59466666666667
PPT1	0.5355
SLC35C2	-0.894333333333333
C6orf125	-1.347
MUC4	-0.390833333333333
RFC4	-2.48685714285714
GNB2	0.168333333333333
NUP50	0.063
SULT4A1	-0.972
C7	0.93
CCDC130	0.492
ARRDC4	1.36975
RQCD1	-1.29825
GLYCTK	-0.4995
AYTL2	0.985181818181818
MTUS1	0.9488
LEMD3	0.8285
PLEKHF2	0.785
HOXA7	0.36775
GTF3C2	-0.9375
DYNLRB2	3.34975
CNOT10	-1.1505
MR1	0.661
FFAR1	0.048
PRIC285	-0.19025
SLITRK6	-0.4895
LIX1	1.0605
UBE1L2	-0.325416666666667
F8	3.29375
ACHE	-0.0528
KPNA5	-0.021
TNFRSF12A	-0.1735
EGR3	-0.8075
SERPIND1	-4.13033333333333
OASL	-0.052
IFRD1	-0.779875
WDFY1	0.364666666666667
ZNF267	0.24575
ACCN5	0.1435
ZBTB6	0.18275
PPP1R3A	-0.563
PRRT3	-1.45675
FBXL19	-1.062
TXNIP	1.92035714285714
ACTN2	-0.02075
ATG9B	-0.3855
C9orf117	-0.5885
IL27	0.116
RPL36AL	0.169833333333333
KLK15	-0.34125
CHAD	-0.374
RAP2B	-0.1157
HEBP2	1.2015
ZNF342	0.0415
CAMK2G	-0.7195
TLR3	5.4155
FGF14	2.1055
HMGB2	-1.50825
TRPM5	-0.29
OR5M11	0.4745
KIF3B	0.800315789473684
PRICKLE2	0.109
MTMR9	0.3735
C3orf27	-0.2005
GLRA3	-1.0905
NSDHL	-0.502333333333333
TMEM32	0.759
POLR2D	-1.39841666666667
MYADML	0.6745
C9orf114	-1.909
MRGPRX1	0.164
TOPORS	0.7945
CLDN19	0.24725
C1QL4	1.3545
RNF165	0.2215
DHRS9	-0.76125
DNAH2	-1.81266666666667
FXR1	-0.656
ZMYM3	-0.80775
CASP3	-0.619666666666667
FAM120C	-0.9765
SCLY	-0.98925
CA7	0.4465
ENTPD5	1.244
ZNF461	0.244375
PDIA5	1.48675
C1orf19	-1.41783333333333
TMEM67	0.268
KCTD20	-0.72425
WDR47	1.333
FLJ38723	0.2955
KLRF1	2.37383333333333
TAS2R16	0.169
CLDN12	0.14825
PRKCE	0.8345
UBXD4	-0.704
ITGAM	2.2625
GLT8D3	0.396
WDR31	0.437
RGS2	2.0065
OR51L1	0.2
MST1R	-1.902
KIAA1737	0.925
OR4A5	-0.156
GLIS1	2.42966666666667
PTMA	-0.459857142857143
NAPA	0.04525
PRDM11	0.1525
LIPF	-0.9555
DIRAS3	2.6895
ASGR2	-3.198625
C1QTNF4	0.12975
PIK3R4	0.139333333333333
ARMC3	0.642
NDUFV3	-0.585166666666667
BTBD3	0.348666666666667
PPP1R2	-0.0434166666666667
UBE2NL	-0.95225
FOSL2	1.04792857142857
FAM119A	-1.83233333333333
TUBA4A	-0.4904
KRTAP12-1	-0.291
SFRS2	-0.54525
RHPN1	-1.2073
EEF2	0.0136666666666667
ZDHHC11	1.97066666666667
EPHA3	-0.6031
RBM12	0.143
H2AFJ	-0.459166666666667
EDIL3	4.6385
KIF26A	-0.42975
SERGEF	0.393
B3GALT4	1.6155
LOC90925	0.1114
OSCAR	0.26625
NPFF	0.183125
DEDD	0.537
TMEM155	-0.330375
PTPN1	0.807
SCYL2	-0.204666666666667
SKAP1	1.682
LEAP2	-1.3265
GADD45G	0.5284
IFITM3	0.802625
PILRB	-0.434
SLU7	0.385125
DSC3	-0.42175
DNMT3L	-0.91925
PAPD5	0.331625
B3GNT3	-0.461
LHCGR	2.181
MSL-1	-0.59875
UBE2S	-3.077
SAP130	-0.65475
ANAPC11	-0.361
MAGED4B	-2.8535
ATP6V1B2	1.42866666666667
C14orf179	1.80675
CAPZA1	-0.111875
CDYL2	-1.04083333333333
GLRX3	-0.638333333333333
LOC136288	-0.17775
MOBKL1A	0.19475
HTR2B	3.8685
CRYGD	0.0403333333333333
NUS1	1.184
PGRMC1	1.37
MYOM2	2.0455
FLJ39653	0.0605
CHM	0.7853
OR5M8	0.51
ZNF619	-0.6215
FAM105A	1.62075
CCNL1	-0.14325
NAP1L3	-0.24825
C10orf57	1.06016666666667
B3GALNT1	1.49466666666667
CSN1S2A	1.035
TCP10L	-0.65425
GDAP2	0.0895
DMKN	0.977833333333333
COX6B1	0.01575
DNASE2	-0.470666666666667
MSH5	-1.0745
LGMN	0.376375
USP31	-0.5707
OR13C8	-0.117
SDCBP	0.5426
NUDT11	-4.81
PYGL	0.436333333333333
SNPH	-1.2405
B3GNT4	1.314
MIZF	0.1431
NUBPL	0.16425
NOD1	0.8295
CDH22	0.59225
NUBP1	0.134833333333333
DSCAM	-4.18825
DGKI	1.5795
FAM136A	-0.6365
AKAP1	-0.328
SLC16A6	-1.94125
RIN3	0.4035
PSG2	0.124
DIP2B	-0.0224545454545455
PSORS1C1	0.9487
KIAA0495	-0.1275
FLJ90709	-0.0581666666666667
LPA	-0.099
PIGA	0.0276666666666667
LY75	0.939166666666667
UTS2	-5.61216666666667
RREB1	-0.219375
GALNACT-2	0.846
MGC3196	-0.238
FLJ31568	-1.09625
LPHN1	-1.9565
SP1	0.759
TOX4	0.391833333333333
HSPA9	-0.1413
APOBEC1	-0.9765
SLC35E4	-0.3205
LSM5	-1.4975
SURF1	0.635
ZBTB1	0.475
GTF2F1	-0.246625
RPS15A	-0.00835714285714286
DUSP21	-0.0972
GINS4	-3.5045
MYO15A	-0.0235
GIMAP7	5.5725
MGC13379	0.006
ATP6V1E2	-0.9895
UTP3	0.18825
HNRPA3	-0.5839375
MT4	-0.026
C14orf155	0.04675
U1SNRNPBP	0.25225
CKLF	-0.583
PLEKHN1	1.25166666666667
MBNL1	0.40725
NUP160	-0.53575
ACSM2A	4.33125
LOC129881	0.648
KIAA1529	0.797
FLJ22639	-0.119
HAND1	-0.084
GSX1	0.3855
FGA	-3.138125
SERPINB1	1.07275
ZNF642	0.2065
IGFBP1	-6.613375
SLC1A1	3.224125
DHX57	-0.0790000000000001
ZNF766	-0.0035
PTPN21	-0.2801
GDPD3	-1.79966666666667
PNPLA5	-0.089
TBR1	0.4666
FAM116A	0.1495
IQGAP1	0.653
FOS	1.76675
ZNF226	0.541125
FIGNL1	-0.716
C14orf1	-0.0965
ZMYND17	-0.8565
PUS7	-0.860166666666667
TUBB6	-0.606625
KCNQ2	-1.447
MARCH6	0.249916666666667
CCDC33	1.619
PRODH	0.8385
RBM11	-1.4605
EPHA6	0.860285714285714
SLC43A1	-2.139
LOC196541	-0.326142857142857
NTN1	-0.475166666666667
ING4	0.93825
PCDHB10	2.76475
DPH2	-1.83183333333333
SPACA4	-0.59825
FBXL21	-3.129
DIAPH1	0.277833333333333
ZNF71	0.531166666666667
CEP76	-1.9085
CORO1A	-1.6515
RRM2	-3.760125
EDG4	-0.26675
OS9	0.1895
SLC4A1AP	0.41675
COG5	-0.55825
COPS8	-0.32725
NGLY1	-1.118
NCBP2	-0.904375
C17orf42	-0.0688333333333333
GPSM3	0.261125
SIL1	0.37
ASB6	-1.61875
SMAD5OS	0.589166666666667
UNC93A	-2.08425
A1BG	-1.28433333333333
C21orf62	2.373
FMO5	-0.1615
ATRIP	-1.63066666666667
CEBPG	-0.5905
C7orf38	0.3225
TNFRSF1B	0.483
CLEC1A	2.48666666666667
IQSEC1	-0.233625
PATZ1	0.0315
RBM22	0.91125
BAG2	-1.066
PAQR5	0.1435
C9orf127	0.3354
THNSL1	0.80225
SHROOM3	-0.5938
JAM2	1.629
SNRPN	-1.65475
ALX4	-0.362
CACNA1S	-0.7195
FAM130A1	0.28375
CORIN	-0.4015
CD300LB	0.3295
PLEKHG6	1.174
LRRC40	0.2555
PCLKC	1.3875
PCDHB16	0.774
WNT2B	1.94566666666667
ASNS	-2.31211111111111
MRPL49	-0.4895
FLJ46111	-1.439
ISG20	-0.273
SMU1	-0.167
CASZ1	0.654
POLR1D	0.2425
GIN1	-0.01475
SNAG1	0.065
ANKRD29	0.09675
CDKN2AIP	0.18475
KRR1	-0.302
CXCL1	-1.6295
EPM2A	-0.2097
PC	-0.499666666666667
DEFB127	1.1345
PDZRN4	0.680166666666667
FAH	0.6405
OR51E1	2.2965
CDC2L6	0.143
DNTTIP1	-0.96425
PAX8	2.4985
TMEM116	0.38025
C1orf150	0.072
PRO2012	-0.1795
MRPL40	-0.432
BEX1	-0.4403
SLC2A4	-0.320333333333333
PKMYT1	-2.28925
FEZF2	-0.140833333333333
SLC26A9	2.59275
MAP2	1.06716666666667
LYL1	-0.63525
SLC25A19	-1.18133333333333
NOS3	-0.077
ZNF34	0.304333333333333
TMPRSS11F	-1.1425
FAM43A	-0.491
FCRL4	-0.492333333333333
KLF14	-0.322
FLRT2	-2.25866666666667
WRN	-1.29825
SDF2	0.2899
KRT8P12	-1.22625
C6orf195	0.625
C9orf125	2.58316666666667
DZIP3	1.2835
RIT1	2.1155
SCML1	-0.616
RHBDF2	0.81425
OR2G3	-0.0615
REXO1L1	-0.041
MAP3K7IP3	-0.221625
C3orf57	-7.2025
FBXW11	0.000500000000000006
ETAA1	0.10725
C14orf131	-0.2756
AKT1S1	-0.8795
SLC12A5	0.032875
C9orf164	1.55275
NRIP3	-0.7025
NOS1AP	-1.304
TMEM121	-0.19175
SAP30BP	0.00630000000000001
DGCR6	-0.124
WDR76	-2.4695
FAM82B	0.06725
LOC606495	0.286
MAP9	0.408416666666667
BCDIN3D	0.4695
CXorf36	4.36433333333333
DSCR3	-0.1431
ZFAND3	-0.188875
C7orf43	-0.143
SPSB3	0.2405
C19orf19	0.1405
FAM133A	-2.352
C12orf25	-0.19775
SLC39A3	-1.41075
DISP2	-0.824
PI4KAP2	-2.491
MKRN3	-1.82483333333333
ADAMTS13	-0.802875
CBLN3	0.0708
TTYH1	-1.8435
C3orf18	-0.1975
FLJ13236	1.36275
ZMYND12	3.205
C18orf25	0.64025
GLB1L3	0.011
ATP13A5	0.16
RANBP10	-0.23025
CD96	-0.8986
DENND1C	1.634
RBMS3	1.8461
SLC41A3	0.501166666666667
DGCR6L	0.2765
TMEM128	0.816833333333333
CSNK1G3	-0.253928571428571
MOBKL2C	0.416625
TSPAN6	0.597
MATN2	1.1066
MSL2L1	0.0221666666666667
ST6GALNAC2	-3.3495
FGFBP2	2.78725
FGL1	-6.34983333333333
MPP3	0.034
ARHGEF6	0.752
TGFBR2	1.879
ACMSD	6.525
IL33	3.44675
C9orf5	0.83
DEAF1	-0.1019
AMN	2.0475
DEFA6	0.029875
RNF212	0.613
METT5D1	0.601666666666667
CIB1	-0.125
TSSK1B	0.12375
KIAA1727	-0.51475
ZNF680	-0.36025
LOC399900	-0.48
LOC152217	-0.427
CTNNAL1	-1.357
CIT	-1.42591666666667
TLE6	-0.828
ZNF607	-0.99125
HERC4	-0.764666666666666
DRAP1	-0.9752
PEMT	-1.12075
C10orf111	0.0285
ZNF575	0.695875
KCTD7	0.3425
MYO1F	1.056625
LOC285382	1.67
RAB11A	0.4796
PLCD3	-0.58525
C15orf28	0.02375
PTBP2	0.7435
CTB-1048E9.5	-0.290375
C19orf60	0.059
C7orf25	-0.432166666666667
SETD7	0.742875
HOXB9	-3.876
VANGL1	-0.1210625
CHAF1B	-2.92675
NDUFA3	0.0345
KIAA1328	0.404833333333333
SHARPIN	-0.315375
TTC23	-0.064875
UGP2	0.661916666666667
ANKIB1	0.2868
CIRBP	1.57485714285714
SEC14L4	-0.13
OVCH1	0.352166666666667
VPS52	-0.74375
FAT	1.176875
M6PRBP1	-0.8605
GPRIN3	1.109
PPM1F	-0.266166666666667
TSR1	-0.809
CCDC85A	4.53625
PCSK5	2.74975
ZFHX3	-0.0225
HEMK1	-1.1584
PGBD2	0.14425
RSRC2	0.321333333333333
AURKC	-1.97316666666667
SCRIB	-1.569625
ORM2	-5.17166666666667
FAM115A	0.0785
FZD6	0.58775
UNC119	-0.8795
GPX3	3.7328
NOV	1.04575
CABC1	-0.15875
CDC42SE2	0.6914375
EIF2S2	-0.9135
RNF130	1.21475
CKAP5	-2.332
RP11-413M3.2	-0.163625
C10orf18	-0.0373
TMEM93	-0.31925
DYX1C1	0.97425
KCNMB2	0.0945
ANK3	2.58075
KRT5	-3.7585
CDH12	-0.530875
QRSL1	-0.516625
JUB	1.01575
SHC4	-1.223625
CCL15	1.86933333333333
CCDC22	-0.65525
SNX24	0.74575
RARS	-0.66975
MORC2	-0.595
FAM48A	0.033
MT1H	-0.249
PPP1R14C	1.04183333333333
FOXD1	-2.23257142857143
C1orf213	-1.486
AMT	0.1299
DSN1	-1.1955
PTPLAD2	1.28
DIS3L	-0.032
RASL11A	1.8795
GPRC5B	0.28125
FRMD7	-0.5165
STRN4	0.018
KITLG	0.459
HDGF	-0.5485
OR1S1	0.42
SETX	0.2257
DDR2	-0.423375
KCTD12	2.4015
LYZL2	-1.34325
WDR52	-0.78
TMEM2	0.711375
ZNF579	0.3505
LOC200810	-0.8705
TNFSF9	-0.6775
PPFIA4	-0.09625
CNIH3	-0.601166666666667
MAP4K4	-0.696285714285714
ROD1	-0.522692307692308
ALS2CR12	-0.242666666666667
DOCK3	-2.16816666666667
PAQR9	-2.97475
ASB17	0.00499999999999999
STX16	-0.31825
FEZ2	0.7745
DLAT	-0.466833333333333
KIF21B	-1.48716666666667
CDC5L	-0.18275
TMEM119	0.541666666666667
CRIP3	-0.3875
TPSD1	-0.146333333333333
TEPP	-0.002
GNGT2	1.49425
C21orf121	0.811
WNK1	-0.719583333333333
FLJ10490	-0.593
OR51B5	-0.875
LOC203547	-0.944875
HAS1	-0.961
PPA1	-0.413666666666667
ST7	-0.476875
C11orf46	0.3166
POPDC3	-2.858
ACOX2	0.622666666666667
ATCAY	-0.592416666666667
TM4SF19	-2.602
MFSD9	-0.4005
PDHB	-0.82725
ERN1	-0.044
LCE3C	0.0955
GPR111	-0.608
NOTCH3	1.63916666666667
ADAMTS5	4.1155
B3GALT1	-0.362
UGCGL1	-1.44833333333333
FAM58A	-0.832
FBXO32	-0.41675
CLPP	-0.266
NXPH1	-0.86075
MTMR3	0.652
ATP1B3	-0.87375
TMEM16A	3.837625
HIST1H3F	-1.41233333333333
TRIM25	-0.208333333333333
SDCBP2	1.322
CRKL	-1.624625
HOXB2	0.862
ANP32B	-0.674375
GATM	6.9535
AP4E1	-0.503625
EDG5	-0.48325
CDKN3	-3.695
CDH4	3.69325
PGD	-2.83866666666667
RND1	-2.762
GAD1	-2.0722
MPG	-0.472
LOC440350	-0.363
ZNF133	0.68975
SERPINB12	-0.75
AMELY	-0.471833333333333
DHX36	-0.72625
TNFAIP8L2	3.10266666666667
PHTF2	-0.712666666666667
CCDC112	-1.07483333333333
IQCC	-0.25825
HEYL	3.36666666666667
FTSJ2	-0.630333333333333
APPL1	0.00325
RAB43	-0.205571428571429
OR10G2	-0.0735
WAC	0.758333333333333
ADCY9	0.616625
RUNDC2B	1.35516666666667
PYCRL	-1.7372
AGPAT7	-1.38533333333333
SLC22A9	-0.0788
CDKAL1	-0.1665
PDYN	0.0138333333333334
C20orf74	0.4605
MTMR11	3.4105
VAV3	2.13991666666667
DAPL1	-0.4705
STXBP3	0.97425
EIF3G	-0.2835
ARHGAP22	-0.3885
NPFFR1	-0.0865
NPC1	-0.539333333333333
ALDH9A1	0.511166666666667
ZNF600	0.647
ZNF678	-0.4265
RASSF1	-0.0968333333333333
ADD2	-2.53475
PITPNB	-0.123625
PKD2L2	0.11975
LRP11	-0.32175
CDKL1	1.20025
SMEK2	0.7815
PRODH2	0.381833333333333
C11orf54	3.53716666666667
SFRS11	-0.0543333333333333
IL7	2.23383333333333
ALS2CR16	2.14025
BTG3	0.0201666666666667
PAK2	-0.208666666666667
RP11-679B17.1	0.815
GATA4	-1.9474
ATP2B1	-0.40425
LOC130940	1.593
C1orf172	0.8895
ATF7IP2	-1.198
SLC25A43	0.766166666666667
CENTG3	-0.80075
IGF2BP1	-2.46
FCHSD1	0.2975
CAMK2N2	0.567166666666667
ELAVL3	-0.0952
NBPF15	-0.213166666666667
UBE2J2	-0.117333333333333
GNL2	-1.093
PRR3	-0.2722
NLF2	0.29075
OR4F6	-0.216
KLHL24	1.09783333333333
CCDC88A	-0.9485
SGPP1	0.598833333333333
C10orf11	1.41333333333333
SLC35B4	-0.634
UGT3A2	-0.4885
ARNT2	0.0489
CBR1	0.4675
ITPR3	-0.566333333333333
TRAPPC6B	-0.3087
AMZ1	-2.226
ARP11	1.90825
WDSUB1	1.3015
APBA1	0.844333333333333
RAB2A	0.1203
C6orf162	0.4165
HPSE2	-0.08925
PLCE1	0.4705
INSL3	-0.0825
DLG1	-0.252
PTPLA	-2.885
PIGX	-0.687875
TFIP11	-0.199833333333333
FIBIN	2.674
POLR2G	-0.73825
GRAP2	-1.9676
DNAJB8	-0.2335
CNBP	0.9095
WASF1	0.662
INPP5E	-1.0374
HSPB1	-0.546875
TMEM167	-0.3579
CUBN	3.80075
IGF1	2.067625
ITPK1	-0.1711
NAALAD2	-1.6265
G3BP1	-0.0671
NT5DC1	0.5525
CYP39A1	2.75
TMEM139	2.75716666666667
POLK	0.8566
GLULD1	2.69425
RBM15	-1.152
AMZ2	0.23275
GDF15	-0.925166666666667
MESDC2	0.717
INCA	1.2115
ACY1L2	0.584
GZMM	-0.509333333333333
PAIP1	-0.14625
CACNA2D1	0.53725
STK32C	-1.26133333333333
SH3BP4	0.0563333333333333
DEC1	-0.5785
PADI1	0.3425
UBB	0.2006
PON3	-2.3194
PROP1	0.417
ANKRD13B	-1.366
ADCK1	-1.074
TCF25	-0.0335
SLC38A5	-3.23625
CXorf26	-0.728833333333333
C19orf39	-0.101
PPP1R13B	0.2475
ARL2	-1.584
TCL6	0.459083333333333
TOP3A	-0.7355
SLC16A14	-0.022875
FXYD6	2.153
HIST1H4E	-0.3995
BBC3	-0.356315789473684
UNC5A	0.0581666666666667
FAM86C	-0.9707
PI4KB	-0.074625
B3GAT1	-2.72975
SUSD2	0.746166666666667
OAZ2	0.573833333333333
NOC4L	-1.081
C10orf12	-0.93475
FADS1	-2.761
LOC144097	-1.5365
DKK2	-0.00550000000000005
KIAA1949	-0.242
RHOT1	0.2828
OXT	0.645333333333333
GPR153	0.252
ARL4A	-0.849333333333333
SAAL1	-2.521
CCDC64	-0.019
USE1	0.367
HNMT	1.92666666666667
PCGF3	0.33975
CYP2C19	0.306
C20orf4	0.2265
CCDC11	1.44475
ACSBG2	0.60875
RWDD2A	1.278
PALLD	2.527625
CPLX4	0.6605
LOC492311	1.96675
KPNA2	-2.795
MACROD1	-0.8319
TMCO3	-0.438
C15orf52	0.225666666666667
