Hybridization REF	TCGA-AS-3777-01A-01R-0864-07
KCNIP3	1.0615
SFPQ	-1.1215
GFRA4	0.690166666666667
AKR1B10	-3.6425
TIGD6	0.461833333333333
RGS16	3.61325
URB1	-1.793
OR4C46	0.47
TOP3B	-0.2865
NFATC4	0.54
CA14	-4.8955
BMPR1A	0.687166666666667
SNRP70	-2.6335
PRL	0.0406363636363636
C6orf130	-0.83975
STAG2	-0.481
CD55	-0.523
RPS23	0.970833333333333
SSX2	-0.774666666666667
FDPSL2A	-1.6705
FBXO27	1.537625
SYNGR3	1.52233333333333
TMSL3	2.134
EML1	-0.306
NUP93	-0.188666666666667
SMAD3	0.00349999999999999
KIAA1189	-0.101333333333333
HNRPUL2	-0.433
TBC1D12	0.952333333333333
C16orf24	1.997
MRVI1	2.07516666666667
ZNF581	0.198666666666667
ELOVL3	-0.598
OR51Q1	0.989
CACNB3	1.02033333333333
GALNT13	-0.587875
C10orf84	2.2108125
NEDD4	-0.5595
SPO11	0.5855
OR5AU1	0.97
NEK4	-0.0247857142857143
PRKAR2A	-0.3505
IHPK1	-0.435166666666667
ATP6V0B	2.183625
CACNA1E	1.352
CEACAM8	-0.159333333333333
PEX14	-1.001
FLJ12993	-0.2695
ZBTB38	1.26066666666667
PCTK2	-0.433166666666667
LRRC16	1.2173
FBLIM1	-0.663666666666667
FYCO1	2.1115
RP5-1022P6.2	-1.40758333333333
CMTM1	0.1585
PLTP	-1.27183333333333
RAPH1	0.319375
DOCK8	1.267375
EZH2	-3.00473333333333
SLC25A1	-1.40833333333333
PLEKHB1	1.5227
GRB7	0.2079
ZFP37	-2.889
MRPL33	0.97475
PELO	0.95475
ARMC1	-0.502909090909091
C9orf27	0.170714285714286
FLJ25778	-0.306
C9orf37	-0.940666666666667
TMEM66	0.47825
SPRN	-0.00325
HBEGF	0.471875
PI4KA	-1.2865
LEPRE1	-2.13275
POU2AF1	-3.44225
MRPL12	-0.190333333333333
REP15	0.035
ZC3H3	-0.0645
RASAL1	-0.27125
DDAH1	1.483375
ACBD5	1.21375
TMC2	0.2925
CCDC137	-2.196
SAMD13	-1.01116666666667
UGT2B15	-3.62466666666667
TIPARP	1.34975
DNASE1L3	4.52075
TRIM72	0.783166666666667
DBX2	0.463
IPO8	0.37475
C21orf88	-2.48044444444444
MAP3K14	-1.29675
LOC51233	1.149
GGTLA4	-2.18825
PDE6D	0.31625
ZNF117	1.168
CLK2	-2.4135
NKRF	-1.11675
TNFSF15	0.9017
DUSP2	-0.954625
SECISBP2	-0.0693
GABRR2	-0.2345
PPAP2C	0.08825
LOC51145	0.2915
PAG1	-0.70725
PIK3C3	0.29625
GNG10	1.2885
APOL4	0.4522
ANKRD28	-0.989
STMN3	-2.1011
RAB14	0.847
CDK2AP2	0.39925
HDDC3	0.813625
COMMD7	1.00525
CXXC1	-1.61725
HMCN1	-2.09583333333333
CD40	0.76375
DYNC1LI2	-0.4033125
GDI1	-0.2675
LOC646938	0.59275
VSNL1	-4.323
PIH1D1	-0.593
RAET1G	-0.361
KRTAP5-9	0.8495
EFTUD2	-1.9505
ZNF311	-1.89166666666667
ATP6V1G3	10.20825
OR2W3	0.211
SCN4A	0.5425
MED10	0.2325
FAM135A	2.2403
ARHGAP4	-1.388
EHMT2	-2.014125
UFD1L	0.426
ERMP1	0.73
MAG1	3.51716666666667
THAP8	0.0466666666666667
HACE1	-1.30933333333333
FAM82C	0.313333333333333
C3orf20	0.04
UNC84A	-0.1265
SCD5	0.00123076923076926
LASS6	-0.664625
LSG1	-0.537333333333333
MAL	2.94625
GPR22	0.256
WDR5B	0.7275
ACTRT1	0.7625
C17orf60	-0.711166666666667
GRIN2C	0.3802
ARMC8	0.992666666666667
SLC47A1	-1.89516666666667
DMPK	-0.1025
DHRS13	-2.09466666666667
SMC1A	-1.91933333333333
KRTAP17-1	-0.2965
SMYD5	-0.8925
TUSC2	1.6665
CRHR2	0.6265
KIR3DL2	0.2295
CCDC104	-0.406
ATP2C1	1.33675
CROT	0.87175
PABPC3	-2.52333333333333
EGR1	0.0305
THSD1	-0.85775
KHK	-1.04525
SLC12A2	0.41925
CD58	0.37325
STOX2	-0.793
CCDC76	-1.5865
CCDC48	1.86
DNAH1	-0.0915
ZIC4	0.393375
OR1G1	-0.4855
PSMC6	0.411833333333333
PROKR1	1.3625
ABCB1	-1.18625
TRAT1	-1.3005
LLGL1	0.1835
MTF1	-0.79275
USP54	-0.353125
PAGE2B	-3.663
ITGB7	-3.2665
CCDC81	0.01
LOC149837	-0.10225
SCUBE1	0.2745
ZSCAN10	0.9715
HUWE1	-0.332785714285714
CDH17	0.7405
CD180	-0.05875
IL17A	0.6625
TMPO	-0.44275
KIAA1524	-1.11183333333333
HDGFRP3	0.637833333333333
OXCT1	3.10481818181818
RRAS2	0.683333333333333
LTBP2	0.222875
SV2B	0.552333333333333
CYP2A6	0.409125
PKD1L2	-0.344833333333333
PPM1M	-0.443
FLJ22662	3.105
ZNF502	3.08475
GP6	0.0525
CRYBA2	-1.246
LEF1	-2.0623
CTPS	-3.426
EYA1	-3.0675
EPS8L1	-0.86
MAPK14	-1.61741666666667
SERPINB2	-4.16875
GTF2F2	-0.678833333333333
ZNHIT4	-0.3155
PLA1A	1.744125
C20orf114	0.00600000000000001
HPR	-4.2375
C18orf2	-2.2514
SATB2	-1.9585
KCNJ9	0.26425
MGC157906	3.245
MOCS3	0.5785
C17orf71	-0.7655
PPHLN1	0.4356
HIST1H2BN	-1.903
RAPGEF1	-0.4715
MAP3K8	-1.276
DLG4	0.558166666666667
STC1	-1.49016666666667
CDGAP	0.952
DDX26B	-2.20525
LOC150223	-1.58825
CPSF3	-1.29516666666667
TMEM14A	0.03975
MYH3	-3.97275
GPKOW	-0.6885
SULT1A1	0.873166666666667
SPON1	1.4256
YY1AP1	-1.70883333333333
RAB23	-0.99325
PLA2G4A	-3.30975
MAPRE3	0.47275
ZNF516	0.257642857142857
GGPS1	0.77625
EXOC3L2	-0.708625
C19orf42	1.712
MAP2K2	-0.436833333333333
HIST1H2BB	-1.9245
RNF19B	0.404166666666667
C6orf128	1.01283333333333
TLR8	1.5825
PCDHA9	-0.0745
CARS2	-0.18275
CLUL1	3.32033333333333
RHAG	-4.00366666666667
UNK	-1.407
EXOC8	0.7643
C9orf95	1.0115
C14orf143	-0.124666666666667
MAML3	1.099875
LDHA	-2.01775
MRPL20	0.273125
KLHDC6	4.427
ATP5S	2.339
C8orf55	-1.1855
PHF19	-2.822375
KRTAP13-4	0.9225
TTC5	0.35425
XKR5	-0.02325
SILV	-4.88933333333333
TEX28	-1.676
TCTN1	0.30075
CX40.1	1.12275
PPP2R5C	0.5525
C12orf30	-1.19083333333333
CAPG	2.20125
MPZL1	-0.9572
ARSB	-0.738166666666667
TDH	-1.3085
WASF4	0.22875
TSSK3	-0.377
7A5	3.437
CRISPLD1	-2.086
MAD1L1	-1.54116666666667
SPIN4	-2.07
AMPD1	-0.84925
DPYSL5	-0.349
INPP1	1.34733333333333
ANKRD11	-1.82338888888889
NPAS4	0.505625
GCET2	0.2332
RNASE9	-0.0565
GUCY2D	0.244666666666667
CCDC98	1.37725
FGF4	0.614625
CPM	2.218
SLC26A4	5.0445
PLD5	-0.23025
FAM59A	1.1273
FBXO5	-3.48233333333333
SIPA1L1	-0.098625
DPYS	-0.07625
ATG4D	0.24025
TGM3	0.1355
MTCH1	-0.979625
HK1	-0.498642857142857
CDC26	-0.084875
GALNT12	-2.03066666666667
LOC339229	-0.7625
MRPL35	0.504625
ORC4L	0.761125
TNKS	-0.944428571428572
C2orf24	0.283666666666667
ZNF553	0.0356666666666667
GGTLA1	1.1087
ZNF497	-2.132
CDY1B	-0.55875
SLC30A4	0.17675
TUB	-0.644125
ARHGEF18	-0.8855
ARRB1	-0.96375
KCNK1	-2.01425
EREG	-2.6195
SCAMP5	2.7185
RUNDC3B	0.0695
ADAMTS20	-0.287
IL17RB	-2.9095
FLJ20323	0.163
MCAM	0.12175
POLR3E	-1.98275
AQR	0.460166666666667
IPMK	0.1465
CDCA7	-4.684
CAMP	-0.4925
GRHL3	-0.507
ADAMTSL2	1.02316666666667
CLMN	2.81633333333333
SSTR3	1.134
MAGEA5	-1.65483333333333
OVOL2	-2.95
JMJD1B	0.0475
RBL2	1.0332
PYGO2	-0.4855
PPP1R10	-1.13016666666667
CSE1L	-1.82683333333333
LCA5	-0.05325
RDH16	0.3475
ASRGL1	-1.8965
TOM1	1.18683333333333
PTX3	-2.1485
TTC15	-0.15525
SCGB3A1	1.80666666666667
MRPL50	-0.39725
RCAN3	0.9145
SLC26A11	-0.82425
STYX	1.3956
CINP	1.43175
MARCH7	-0.52775
PFKM	1.48433333333333
SGMS1	2.37683333333333
RIOK3	-0.0197
C1orf110	0.0945
CES7	0.86675
LOC440248	-3.78725
PPP1R12C	-2.0735
C10orf27	1.923
ATG9A	-1.9305
MRPS26	0.903
TMEM40	0.62425
ELP3	-0.5897
ZNF787	-0.195
HIAT1	-0.56425
C8orf34	-0.416666666666667
MGC4655	-0.1339
PELI1	-0.447666666666667
PPT1	-1.3054
SLC35C2	-0.609166666666667
C6orf125	-0.28875
MUC4	-0.890833333333333
RFC4	-2.51628571428571
GNB2	-0.529333333333333
NUP50	-0.122714285714286
SULT4A1	-0.051
C7	5.302125
CCDC130	-0.157166666666667
ARRDC4	2.282
RQCD1	-0.10125
GLYCTK	0.22525
AYTL2	-1.43954545454545
MTUS1	1.3604
LEMD3	0.814666666666667
PLEKHF2	-0.0055
HOXA7	1.96875
GTF3C2	-1.7105
DYNLRB2	-1.36675
CNOT10	-0.67775
MR1	2.3135
FFAR1	0.25825
PRIC285	0.31175
SLITRK6	-3.0265
LIX1	-1.3882
UBE1L2	-0.0983333333333333
F8	0.310625
ACHE	-0.15
KPNA5	-1.452
TNFRSF12A	1.0815
EGR3	-2.9515
SERPIND1	-3.12466666666667
OASL	0.8205
IFRD1	-0.4005
WDFY1	-0.775
ZNF267	-0.112
ACCN5	-0.196
ZBTB6	-0.938
PPP1R3A	-0.2625
PRRT3	0.7615
FBXL19	-0.7245
TXNIP	1.257
ACTN2	-1.74925
ATG9B	-0.199125
C9orf117	0.216857142857143
IL27	2.961
RPL36AL	1.01066666666667
KLK15	4.804
CHAD	0.604
RAP2B	0.2575
HEBP2	1.78775
ZNF342	-0.237
CAMK2G	-1.403
TLR3	1.45
FGF14	5.268
HMGB2	-2.792125
TRPM5	0.469833333333333
OR5M11	0.336
KIF3B	1.65605263157895
PRICKLE2	-1.55325
MTMR9	0.132
C3orf27	0.184
GLRA3	-0.9995
NSDHL	0.273666666666667
TMEM32	1.58825
POLR2D	-1.83541666666667
MYADML	0.757
C9orf114	-1.7215
MRGPRX1	-0.1735
TOPORS	-0.608
CLDN19	-0.3135
C1QL4	0.595
RNF165	-3.0515
DHRS9	-0.16475
DNAH2	-1.55566666666667
FXR1	-0.712166666666667
ZMYM3	-0.9555
CASP3	-1.09266666666667
FAM120C	-0.859375
SCLY	-1.55125
CA7	0.5855
ENTPD5	0.888
ZNF461	1.169625
PDIA5	-1.377
C1orf19	-0.683166666666667
TMEM67	-1.72125
KCTD20	-1.8795
WDR47	0.177
FLJ38723	0.248
KLRF1	1.25883333333333
TAS2R16	1.0375
CLDN12	0.6585
PRKCE	0.36475
UBXD4	-1.09525
ITGAM	1.59883333333333
GLT8D3	-0.52375
WDR31	-1.5337
RGS2	0.39675
OR51L1	0.477
MST1R	-1.349
KIAA1737	2.60525
OR4A5	0.5975
GLIS1	-2.13683333333333
PTMA	-1.28285714285714
NAPA	1.039
PRDM11	0.63525
LIPF	0.4855
DIRAS3	0.4095
ASGR2	-3.882875
C1QTNF4	-0.14625
PIK3R4	0.222333333333333
ARMC3	0.150333333333333
NDUFV3	-1.86425
BTBD3	0.753666666666667
PPP1R2	0.9445
UBE2NL	1.13225
FOSL2	0.438214285714286
FAM119A	-1.63333333333333
TUBA4A	0.047
KRTAP12-1	0.18325
SFRS2	-1.66625
RHPN1	-0.3888
EEF2	-0.286833333333333
ZDHHC11	-1.99266666666667
EPHA3	-0.2672
RBM12	-0.5855
H2AFJ	1.1465
EDIL3	4.43
KIF26A	-2.31475
SERGEF	1.297
B3GALT4	2.354
LOC90925	0.0836666666666667
OSCAR	-0.442125
NPFF	-0.954875
DEDD	0.24575
TMEM155	-0.285625
PTPN1	-0.343
SCYL2	1.66333333333333
SKAP1	3.5755
LEAP2	-2.01466666666667
GADD45G	3.4251
IFITM3	-0.3565
PILRB	-3.542
SLU7	0.431125
DSC3	-0.964
DNMT3L	-0.8415
PAPD5	-0.215
B3GNT3	-1.6845
LHCGR	0.067
MSL-1	-1.28775
UBE2S	-1.6465
SAP130	-1.66025
ANAPC11	0.3115
MAGED4B	-3.9945
ATP6V1B2	0.234833333333333
C14orf179	1.766125
CAPZA1	-0.92825
CDYL2	-0.382666666666667
GLRX3	0.132333333333333
LOC136288	4.18475
MOBKL1A	2.6455
HTR2B	3.1735
CRYGD	0.411666666666667
NUS1	-0.117666666666667
PGRMC1	1.2125
MYOM2	0.6305
FLJ39653	-1.55433333333333
CHM	1.144
OR5M8	0.5025
ZNF619	0.7885
FAM105A	2.18225
CCNL1	-1.501125
NAP1L3	-1.2655
C10orf57	0.758166666666667
B3GALNT1	1.545
CSN1S2A	0.2365
TCP10L	-1.969
GDAP2	0.18625
DMKN	1.53183333333333
COX6B1	1.66625
DNASE2	0.394
MSH5	-2.5375
LGMN	1.1065
USP31	-1.2311
OR13C8	0.6045
SDCBP	-0.5161
NUDT11	-4.57583333333333
PYGL	-3.37433333333333
SNPH	-0.598166666666667
B3GNT4	-0.8005
MIZF	-0.8087
NUBPL	0.817375
NOD1	-0.7565
CDH22	3.437125
NUBP1	0.380666666666667
DSCAM	-3.54225
DGKI	2.245
FAM136A	-1.96025
AKAP1	-0.178333333333333
SLC16A6	-2.22775
RIN3	-0.76375
PSG2	4.04125
DIP2B	-0.791083333333333
PSORS1C1	-0.6091
KIAA0495	-1.8085
FLJ90709	-0.0585
LPA	-0.201666666666667
PIGA	0.353666666666667
LY75	-0.332666666666667
UTS2	-6.31033333333333
RREB1	-0.83975
GALNACT-2	0.0944
MGC3196	0.877
FLJ31568	0.261
LPHN1	-1.556875
SP1	0.5905
TOX4	0.585333333333333
HSPA9	1.0628
APOBEC1	0.1665
SLC35E4	-2.70275
LSM5	-0.932
SURF1	1.06125
ZBTB1	0.703333333333333
GTF2F1	-0.659875
RPS15A	0.669714285714286
DUSP21	-0.341166666666667
GINS4	-3.45466666666667
MYO15A	-0.0795
GIMAP7	4.93475
MGC13379	0.08675
ATP6V1E2	-1.88916666666667
UTP3	0.90675
HNRPA3	-2.115375
MT4	-0.23
C14orf155	-0.0295
U1SNRNPBP	1.02775
CKLF	-0.896
PLEKHN1	-0.161833333333333
MBNL1	-0.3865
NUP160	-0.5945
ACSM2A	-0.3365
LOC129881	-1.47025
KIAA1529	-1.577
FLJ22639	-1.773
HAND1	-0.61
GSX1	0.738
FGA	-4.0349375
SERPINB1	0.172
ZNF642	0.42875
IGFBP1	-4.355375
SLC1A1	-0.6055
DHX57	-1.05375
ZNF766	-0.0955
PTPN21	0.4513
GDPD3	-3.17716666666667
PNPLA5	0.773
TBR1	0.617666666666667
FAM116A	-0.71575
IQGAP1	0.81
FOS	-0.9365
ZNF226	1.086625
FIGNL1	-1.14066666666667
C14orf1	0.7565
ZMYND17	-0.2215
PUS7	-2.317
TUBB6	-2.160875
KCNQ2	-1.011
MARCH6	0.286916666666667
CCDC33	1.0465
PRODH	-0.8025
RBM11	-0.095
EPHA6	0.044625
SLC43A1	0.611
LOC196541	0.357125
NTN1	1.75516666666667
ING4	0.70575
PCDHB10	-1.5975
DPH2	-1.73266666666667
SPACA4	0.2225
FBXL21	-4.1805
DIAPH1	-0.173833333333333
ZNF71	0.180833333333333
CEP76	-1.5355
CORO1A	-1.70725
RRM2	-4.63475
EDG4	-0.281
OS9	-0.298666666666667
SLC4A1AP	-0.36475
COG5	0.06725
COPS8	0.234
NGLY1	-0.707
NCBP2	-0.354875
C17orf42	0.341166666666667
GPSM3	0.575875
SIL1	0.882666666666667
ASB6	-1.41325
SMAD5OS	0.4295
UNC93A	-2.335375
A1BG	-1.39166666666667
C21orf62	0.887
FMO5	-0.326833333333333
ATRIP	-0.754833333333333
CEBPG	0.739333333333333
C7orf38	0.541166666666667
TNFRSF1B	-0.171166666666667
CLEC1A	1.134
IQSEC1	0.0265
PATZ1	-0.3743
RBM22	1.362625
BAG2	-1.59016666666667
PAQR5	3.50883333333333
C9orf127	1.4095
THNSL1	0.07325
SHROOM3	1.4612
JAM2	0.275
SNRPN	-2.7985
ALX4	0.786
CACNA1S	0.4685
FAM130A1	0.53975
CORIN	-0.057
CD300LB	0.9165
PLEKHG6	0.5815
LRRC40	-0.558
PCLKC	0.09125
PCDHB16	-0.643166666666667
WNT2B	-0.818333333333333
ASNS	0.125
MRPL49	0.7045
FLJ46111	-1.91625
ISG20	0.198
SMU1	-0.166833333333333
CASZ1	0.6335
POLR1D	0.622416666666667
GIN1	1.00125
SNAG1	0.579666666666667
ANKRD29	4.38775
CDKN2AIP	0.24125
KRR1	0.8065
CXCL1	-2.8485
EPM2A	0.3172
PC	-2.36666666666667
DEFB127	1.379
PDZRN4	4.211
FAH	1.23525
OR51E1	2.9925
CDC2L6	-0.860666666666667
DNTTIP1	-0.9005
PAX8	2.75475
TMEM116	3.046
C1orf150	0.603
PRO2012	0.02675
MRPL40	0.8135
BEX1	-2.9679
SLC2A4	3.29866666666667
PKMYT1	-1.87025
FEZF2	-0.4065
SLC26A9	0.953
MAP2	2.73591666666667
LYL1	-0.88025
SLC25A19	-0.240166666666667
NOS3	1.4045
ZNF34	-0.214666666666667
TMPRSS11F	-0.56725
FAM43A	-1.4435
FCRL4	-0.0526666666666667
KLF14	0.894
FLRT2	-1.888
WRN	-1.35525
SDF2	0.0871
KRT8P12	-1.28875
C6orf195	1.745
C9orf125	-1.57166666666667
DZIP3	0.912125
RIT1	-0.156916666666667
SCML1	-0.818833333333333
RHBDF2	-0.857625
OR2G3	-0.026
REXO1L1	-0.0745
MAP3K7IP3	1.019875
C3orf57	-7.508
FBXW11	-0.0215
ETAA1	-1.555
C14orf131	-0.5472
AKT1S1	-1.45725
SLC12A5	-0.00728571428571424
C9orf164	0.176
NRIP3	0.81575
NOS1AP	-1.15
TMEM121	-2.28475
SAP30BP	-0.5011
DGCR6	0.439
WDR76	-3.2265
FAM82B	-0.673416666666667
LOC606495	-1.0415
MAP9	0.672583333333333
BCDIN3D	1.073
CXorf36	3.557
DSCR3	0.1897
ZFAND3	-0.33225
C7orf43	0.647833333333333
SPSB3	0.0173
C19orf19	1.27275
FAM133A	-4.29725
C12orf25	2.3325
SLC39A3	-0.176
DISP2	-2.01075
PI4KAP2	-2.572
MKRN3	-2.42983333333333
ADAMTS13	-0.94675
CBLN3	0.3719
TTYH1	-1.69833333333333
C3orf18	4.12575
FLJ13236	-1.87075
ZMYND12	2.8935
C18orf25	1.559875
GLB1L3	-0.3905
ATP13A5	null
RANBP10	-0.6
CD96	-2.0846
DENND1C	-1.318
RBMS3	-0.0791
SLC41A3	1.27166666666667
DGCR6L	1.05525
TMEM128	1.46966666666667
CSNK1G3	0.729571428571429
MOBKL2C	-0.112
TSPAN6	0.930625
MATN2	-1.3685
MSL2L1	-0.95
ST6GALNAC2	-0.582833333333333
FGFBP2	0.754625
FGL1	-6.48416666666667
MPP3	-3.90633333333333
ARHGEF6	1.70866666666667
TGFBR2	1.6745
ACMSD	-0.854666666666667
IL33	2.85475
C9orf5	-0.317166666666667
DEAF1	-0.1374
AMN	0.5255
DEFA6	2.971125
RNF212	0.8575
METT5D1	0.950666666666667
CIB1	1.2145
TSSK1B	-0.176
KIAA1727	1.9955
ZNF680	0.979083333333334
LOC399900	-1.704
LOC152217	0.571666666666667
CTNNAL1	-1.5075
CIT	-1.96691666666667
TLE6	-0.70175
ZNF607	-0.01725
HERC4	-1.23916666666667
DRAP1	-0.1152
PEMT	-0.578
C10orf111	0.0265
ZNF575	1.41725
KCTD7	0.43075
MYO1F	0.05325
LOC285382	-0.27675
RAB11A	1.7363
PLCD3	-0.64675
C15orf28	0.14025
PTBP2	-1.058875
CTB-1048E9.5	0.823375
C19orf60	1.23966666666667
C7orf25	1.17783333333333
SETD7	0.193
HOXB9	-0.819
VANGL1	-1.0519375
CHAF1B	-2.96125
NDUFA3	2.32
KIAA1328	0.218333333333333
SHARPIN	-0.304875
TTC23	-0.18775
UGP2	0.881
ANKIB1	-0.3906
CIRBP	1.19885714285714
SEC14L4	-2.526
OVCH1	0.7335
VPS52	-1.28175
FAT	-2.1885
M6PRBP1	-0.75775
GPRIN3	3.0765
PPM1F	-0.130333333333333
TSR1	-1.4655
CCDC85A	3.059
PCSK5	0.69425
ZFHX3	-0.759
HEMK1	-0.9094
PGBD2	-1.269
RSRC2	-0.534833333333333
AURKC	-0.381166666666667
SCRIB	-2.254375
ORM2	-4.42433333333333
FAM115A	-1.1672
FZD6	0.159875
UNC119	0.495333333333333
GPX3	2.6719
NOV	1.336625
CABC1	-2.405375
CDC42SE2	1.586625
EIF2S2	-0.6501
RNF130	0.86375
CKAP5	-2.03633333333333
RP11-413M3.2	1.7345
C10orf18	0.5629
TMEM93	0.0975
DYX1C1	-0.1505
KCNMB2	0.808625
ANK3	1.84825
KRT5	-2.6056
CDH12	-0.2475
QRSL1	0.262
JUB	-2.0295
SHC4	-2.841875
CCL15	1.55933333333333
CCDC22	-0.45375
SNX24	2.16875
RARS	-0.66025
MORC2	-1.4565
FAM48A	-1.098
MT1H	1.513
PPP1R14C	-3.06733333333333
FOXD1	1.11014285714286
C1orf213	-1.907
AMT	0.4917
DSN1	-1.56425
PTPLAD2	2.57875
DIS3L	0.76125
RASL11A	1.51625
GPRC5B	2.561625
FRMD7	3.9435
STRN4	-0.39975
KITLG	2.33436363636364
HDGF	-2.0325
OR1S1	0.9
SETX	-0.4854
DDR2	-1.72775
KCTD12	3.35025
LYZL2	-0.21175
WDR52	-2.861
TMEM2	-0.747
ZNF579	0.266833333333333
LOC200810	0.7665
TNFSF9	-1.209625
PPFIA4	-3.64225
CNIH3	-1.36616666666667
MAP4K4	-2.06721428571429
ROD1	0.504
ALS2CR12	-0.678833333333333
DOCK3	1.23516666666667
PAQR9	-3.9395
ASB17	0.5106
STX16	-1.82825
FEZ2	0.325166666666667
DLAT	1.27366666666667
KIF21B	-1.34666666666667
CDC5L	-1.06025
TMEM119	0.246166666666667
CRIP3	1.8525
TPSD1	-0.0241666666666667
TEPP	0.70475
GNGT2	1.2975
C21orf121	0.42625
WNK1	-0.1525
FLJ10490	0.8732
OR51B5	-1.152
LOC203547	0.822
HAS1	-0.2395
PPA1	0.491833333333333
ST7	1.827625
C11orf46	1.6241
POPDC3	-3.02166666666667
ACOX2	1.80916666666667
ATCAY	-0.0596666666666667
TM4SF19	-0.75725
MFSD9	0.254833333333333
PDHB	0.7145
ERN1	-0.147
LCE3C	0.6445
GPR111	0.5395
NOTCH3	0.634666666666667
ADAMTS5	2.72275
B3GALT1	-0.8565
UGCGL1	-1.42616666666667
FAM58A	2.07466666666667
FBXO32	0.15025
CLPP	0.12475
NXPH1	-1.49175
MTMR3	0.491833333333333
ATP1B3	-0.636
TMEM16A	2.092375
HIST1H3F	-1.5995
TRIM25	-0.724666666666667
SDCBP2	6.212
CRKL	-2.403375
HOXB2	0.7835
ANP32B	-1.308625
GATM	6.5995
AP4E1	0.121
EDG5	0.7875
CDKN3	-2.61
CDH4	-2.3415
PGD	-1.8465
RND1	-0.0565
GAD1	1.502
MPG	0.218125
LOC440350	-1.7775
ZNF133	-0.308
SERPINB12	-0.495
AMELY	0.616666666666667
DHX36	-1.0675
TNFAIP8L2	3.0345
PHTF2	-0.103388888888889
CCDC112	-0.898
IQCC	-1.6
HEYL	3.201
FTSJ2	-0.963333333333333
APPL1	0.9195
RAB43	0.123142857142857
OR10G2	0.5185
WAC	0.167666666666667
ADCY9	-0.464625
RUNDC2B	0.900333333333333
PYCRL	-1.4326
AGPAT7	-1.46216666666667
SLC22A9	-0.648333333333333
CDKAL1	-1.015
PDYN	-0.224
C20orf74	1.1315
MTMR11	0.24075
VAV3	2.29466666666667
DAPL1	3.1755
STXBP3	1.005
EIF3G	0.11625
ARHGAP22	-1.30425
NPFFR1	0.496
NPC1	0.392
ALDH9A1	-0.00883333333333334
ZNF600	1.12
ZNF678	1.27716666666667
RASSF1	0.0873333333333333
ADD2	-2.9765
PITPNB	0.171375
PKD2L2	0.475375
LRP11	0.5805
CDKL1	2.42425
SMEK2	-0.5825
PRODH2	-2.50166666666667
C11orf54	1.376
SFRS11	-1.53616666666667
IL7	0.318333333333333
ALS2CR16	0.92275
BTG3	0.0423333333333333
PAK2	-0.405888888888889
RP11-679B17.1	-1.73275
GATA4	-1.5615
ATP2B1	-0.4845
LOC130940	0.9965
C1orf172	2.17133333333333
ATF7IP2	-1.345
SLC25A43	-0.3025
CENTG3	-1.14291666666667
IGF2BP1	-3.8748
FCHSD1	1.204
CAMK2N2	0.9635
ELAVL3	0.4175
NBPF15	-2.53316666666667
UBE2J2	-0.573333333333333
GNL2	-1.804
PRR3	-0.3208
NLF2	1.36825
OR4F6	0.219
KLHL24	1.39533333333333
CCDC88A	-3.1787
SGPP1	2.14133333333333
C10orf11	3.661
SLC35B4	-0.233666666666667
UGT3A2	-0.866
ARNT2	2.6496
CBR1	2.1075
ITPR3	-1.98216666666667
TRAPPC6B	2.2612
AMZ1	-2.2665
ARP11	4.762
WDSUB1	1.08475
APBA1	0.432666666666667
RAB2A	0.5549
C6orf162	0.449625
HPSE2	-0.05425
PLCE1	2.09725
INSL3	0.31925
DLG1	0.2409
PTPLA	0.27225
PIGX	0.3415
TFIP11	0.991333333333333
FIBIN	1.6905
POLR2G	-0.823
GRAP2	-1.8264
DNAJB8	0.30175
CNBP	0.604166666666667
WASF1	-2.742
INPP5E	-1.5794
HSPB1	0.538625
TMEM167	1.0371
CUBN	0.80525
IGF1	5.874125
ITPK1	0.5422
NAALAD2	-1.14575
G3BP1	0.1958
NT5DC1	1.78325
CYP39A1	0.1975
TMEM139	3.15975
POLK	0.599
GLULD1	-2.112
RBM15	-1.994
AMZ2	0.25125
GDF15	1.97916666666667
MESDC2	0.425
INCA	0.330666666666667
ACY1L2	-0.557
GZMM	-0.2755
PAIP1	0.573
CACNA2D1	-0.2865
STK32C	-0.570666666666667
SH3BP4	1.4595
DEC1	0.579
PADI1	0.512
UBB	0.7075
PON3	-3.3345
PROP1	1.596
ANKRD13B	-2.0035
ADCK1	-0.13125
TCF25	-0.514083333333333
SLC38A5	-2.30925
CXorf26	0.853166666666667
C19orf39	0.6565
PPP1R13B	1.32425
ARL2	-0.7005
TCL6	2.0335
TOP3A	-1.4105
SLC16A14	-0.77475
FXYD6	1.83233333333333
HIST1H4E	-0.50475
BBC3	-0.520894736842105
UNC5A	0.733333333333333
FAM86C	-0.2677
PI4KB	-1.213375
B3GAT1	-3.5935
SUSD2	0.0616666666666667
OAZ2	-0.275166666666667
NOC4L	-0.4175
C10orf12	0.392
FADS1	-3.03766666666667
LOC144097	-0.7545
DKK2	-0.351666666666667
KIAA1949	-1.56725
RHOT1	0.2337
OXT	1.2235
GPR153	1.0605
ARL4A	-0.204333333333333
SAAL1	-0.73275
CCDC64	-0.045
USE1	0.720833333333333
HNMT	0.5195
PCGF3	-1.168625
CYP2C19	-0.015
C20orf4	-0.264
CCDC11	-1.32225
ACSBG2	0.61925
RWDD2A	0.508
PALLD	1.386625
CPLX4	null
LOC492311	1.8165
KPNA2	-3.55566666666667
MACROD1	0.936
TMCO3	-0.697
C15orf52	0.316333333333333
