Hybridization REF	TCGA-BP-4161-01A-01R-1188-07
ZFP106	0.1385
ZNF347	-1.1441
GTF2E1	-0.5745
RY1	0.230833333333333
ATAD2B	0.39425
ARHGAP17	0.1516
KCNIP3	-0.37125
SFPQ	-0.3295
GFRA4	1.36916666666667
AKR1B10	-1.5995
TIGD6	0.414666666666667
RGS16	0.074
URB1	-1.392
OR4C46	-0.0454
TOP3B	-0.53675
NFATC4	-0.7005
CA14	-3.764
BMPR1A	-0.309833333333333
SNRP70	-1.768125
PRL	-0.437363636363636
C6orf130	-0.44975
STAG2	0.15075
CD55	-1.5735
RPS23	0.526
SSX2	-1.84766666666667
FDPSL2A	-0.76525
FBXO27	0.96
SYNGR3	-1.37
TMSL3	1.2895
EML1	-0.4225
NUP93	-1.28025
SMAD3	-0.3488
KIAA1189	0.102166666666667
HNRPUL2	-0.260333333333333
TBC1D12	0.713166666666667
C16orf24	0.78375
MRVI1	2.19666666666667
ZNF581	-0.0123333333333333
ELOVL3	-1.049
OR51Q1	0.03725
CACNB3	-1.42333333333333
GALNT13	-1.321875
C10orf84	1.2385625
NEDD4	0.6594
SPO11	2.029
OR5AU1	0.0335
NEK4	0.223071428571429
PRKAR2A	-1.2295
IHPK1	-0.558333333333333
ATP6V0B	0.17325
CACNA1E	2.8665
CEACAM8	-0.928833333333333
PEX14	-0.4565
FLJ12993	-0.294
ZBTB38	1.10091666666667
PCTK2	0.0716666666666667
LRRC16	0.2942
FBLIM1	-0.107166666666667
FYCO1	0.24425
RP5-1022P6.2	-0.00216666666666666
CMTM1	0.204666666666667
PLTP	0.00916666666666667
RAPH1	-0.44225
DOCK8	2.32675
EZH2	-2.3906
SLC25A1	0.017
PLEKHB1	-0.878
GRB7	0.6523
ZFP37	-0.081
MRPL33	0.377
PELO	0.62625
ARMC1	-0.450090909090909
C9orf27	0.743875
FLJ25778	-0.807
C9orf37	-1.08566666666667
TMEM66	0.927
SPRN	-0.31825
HBEGF	0.687125
PI4KA	-1.5615
LEPRE1	-0.6365
POU2AF1	-1.3355
MRPL12	-0.181166666666667
REP15	0.2865
ZC3H3	0.17975
RASAL1	0.119
DDAH1	2.55075
ACBD5	1.192875
TMC2	-0.359
CCDC137	-0.75875
SAMD13	-1.0085
UGT2B15	-3.802
TIPARP	-0.32425
DNASE1L3	3.775
TRIM72	0.1945
DBX2	0.68625
IPO8	0.045
C21orf88	-1.0011
MAP3K14	1.27525
LOC51233	1.12966666666667
GGTLA4	3.87275
PDE6D	-0.14325
ZNF117	-0.89975
CLK2	-0.7025
NKRF	-0.786
TNFSF15	1.0164
DUSP2	0.580625
SECISBP2	-0.3329
GABRR2	-1.1615
PPAP2C	-0.9985
LOC51145	-0.057
PAG1	1.952875
PIK3C3	0.2335
GNG10	0.6575
APOL4	0.426666666666667
ANKRD28	-1.78275
STMN3	0.6311
RAB14	0.3957
CDK2AP2	0.9735
HDDC3	0.687375
COMMD7	0.6985
CXXC1	-0.45425
HMCN1	-0.864833333333333
CD40	0.74775
DYNC1LI2	-0.201375
GDI1	-0.04025
LOC646938	0.207
VSNL1	-6.15316666666667
PIH1D1	-0.513
RAET1G	0.8225
KRTAP5-9	0.727
EFTUD2	-0.67925
ZNF311	-1.02933333333333
ATP6V1G3	0.987
OR2W3	-0.65075
SCN4A	0.9065
MED10	-0.834625
FAM135A	0.9376
ARHGAP4	-0.19925
EHMT2	-0.7705
UFD1L	-0.4535
ERMP1	-1.69725
MAG1	-0.803
THAP8	0.909
HACE1	-0.5195
FAM82C	0.173666666666667
C3orf20	-0.563
UNC84A	-0.308833333333333
SCD5	-0.0136428571428572
LASS6	-0.04975
LSG1	-0.502083333333333
MAL	-1.7375
GPR22	-0.517
WDR5B	0.6205
ACTRT1	-0.3015
C17orf60	1.12
GRIN2C	0.5959
ARMC8	-0.238666666666667
SLC47A1	3.60066666666667
DMPK	-0.3315
DHRS13	0.124166666666667
SMC1A	-0.763
KRTAP17-1	0.12275
SMYD5	-0.60425
TUSC2	0.038375
CRHR2	0.1405
KIR3DL2	0.214
CCDC104	1.07325
ATP2C1	0.06025
CROT	0.50625
PABPC3	-1.03233333333333
EGR1	1.32483333333333
THSD1	0.61125
KHK	3.211
SLC12A2	-0.8904375
CD58	0.22025
STOX2	1.4305
CCDC76	-0.442
CCDC48	3.32675
DNAH1	0.9375
ZIC4	-0.59875
OR1G1	-0.579
PSMC6	-0.681333333333333
PROKR1	1.296
ABCB1	2.754625
TRAT1	1.1175
LLGL1	-0.148
MTF1	0.663
USP54	-0.374875
PAGE2B	-2.43
ITGB7	-2.087
CCDC81	-0.947
LOC149837	0.03375
SCUBE1	-0.123
ZSCAN10	2.518
HUWE1	-0.0518571428571429
CDH17	0.889
CD180	0.54375
IL17A	0.01025
TMPO	-1.33625
KIAA1524	-1.415
HDGFRP3	-2.18333333333333
OXCT1	-0.960909090909091
RRAS2	0.253166666666667
LTBP2	-0.364875
SV2B	0.224166666666667
CYP2A6	-0.0595
PKD1L2	1.35883333333333
PPM1M	1.146
FLJ22662	3.13366666666667
ZNF502	0.385
GP6	0.0965
CRYBA2	-1.35925
LEF1	-2.8881
CTPS	-2.23514285714286
EYA1	-2.97133333333333
EPS8L1	-1.2355
MAPK14	-0.510333333333333
SERPINB2	-4.30675
GTF2F2	-0.4415
ZNHIT4	0.0095
PLA1A	4.78325
C20orf114	-0.66275
HPR	-0.32
C18orf2	-3.471
SATB2	0.5075
KCNJ9	0.247125
MGC157906	1.8695
MOCS3	-0.01775
C17orf71	-0.471
PPHLN1	-0.1603
HIST1H2BN	-0.081875
RAPGEF1	-0.0732500000000001
MAP3K8	-0.00474999999999998
DLG4	0.779
STC1	1.44933333333333
CDGAP	1.35975
DDX26B	0.5755
LOC150223	-0.87775
CPSF3	-1.28033333333333
TMEM14A	0.49175
MYH3	-0.1935
GPKOW	-0.29425
SULT1A1	1.03416666666667
SPON1	2.401
YY1AP1	-0.569666666666667
RAB23	-0.717
PLA2G4A	-3.268
MAPRE3	-0.392
ZNF516	-0.3605
GGPS1	0.1955
EXOC3L2	1.079125
C19orf42	-0.032
MAP2K2	-0.220833333333333
HIST1H2BB	0.151
RNF19B	1.28283333333333
C6orf128	0.143833333333333
TLR8	5.011
PCDHA9	0.137
CARS2	-0.32425
CLUL1	0.952166666666666
RHAG	-3.22266666666667
UNK	-0.2775
EXOC8	0.7909
C9orf95	1.564
C14orf143	-0.513
MAML3	0.416125
LDHA	-0.5735
MRPL20	0.206
KLHDC6	-0.363333333333333
ATP5S	-0.0503333333333333
C8orf55	-0.7485
PHF19	-2.05775
KRTAP13-4	0.952
TTC5	-0.448
XKR5	-0.80125
SILV	-3.542
TEX28	0.7625
TCTN1	1.166
CX40.1	0.5755
PPP2R5C	-0.592625
C12orf30	-1.733
CAPG	2.60025
MPZL1	0.3981
ARSB	0.1765
TDH	-2.1355
WASF4	1.91625
TSSK3	-0.295
7A5	2.298
CRISPLD1	-1.83875
MAD1L1	-0.504
SPIN4	-1.277
AMPD1	1.51875
DPYSL5	-0.91
INPP1	0.983833333333333
ANKRD11	-0.484777777777778
NPAS4	0.362875
GCET2	0.6988
RNASE9	0.348
GUCY2D	0.558333333333333
CCDC98	-0.32425
FGF4	-0.1125
CPM	1.90516666666667
SLC26A4	-2.0552
PLD5	-0.699
FAM59A	2.7175
FBXO5	-2.42133333333333
SIPA1L1	0.665625
DPYS	6.7025
ATG4D	-0.27725
TGM3	0.2265
MTCH1	-0.966625
HK1	-0.761571428571428
CDC26	-0.118
GALNT12	0.315666666666667
LOC339229	0.11575
MRPL35	-0.25325
ORC4L	0.632125
TNKS	-0.207357142857143
C2orf24	0.0391666666666667
ZNF553	-0.207833333333333
GGTLA1	0.9816
ZNF497	-0.8315
CDY1B	1.29975
SLC30A4	-0.035625
TUB	0.115
ARHGEF18	-0.13575
ARRB1	-0.82075
KCNK1	1.566
EREG	-3.0246
SCAMP5	-0.04875
RUNDC3B	2.68525
ADAMTS20	0.17225
IL17RB	2.210125
FLJ20323	-0.564
MCAM	1.690125
POLR3E	-1.36575
AQR	0.175833333333333
IPMK	1.3605
CDCA7	-4.077125
CAMP	0.42
GRHL3	-2.04075
ADAMTSL2	0.773833333333333
CLMN	1.04333333333333
SSTR3	0.9035
MAGEA5	-2.0185
OVOL2	-3.14625
JMJD1B	0.1505
RBL2	0.4746
PYGO2	0.32575
PPP1R10	0.149
CSE1L	-1.8585
LCA5	2.738
RDH16	-0.299
ASRGL1	1.017625
TOM1	0.389333333333333
PTX3	-5.0715
TTC15	0.70975
SCGB3A1	2.31616666666667
MRPL50	-0.82875
RCAN3	0.73425
SLC26A11	0.37425
STYX	-0.506333333333333
CINP	-0.35675
MARCH7	0.25225
PFKM	-0.5095
SGMS1	0.8535
RIOK3	0.7195
C1orf110	0.159
CES7	0.0561428571428571
LOC440248	-1.21
PPP1R12C	-1.009
C10orf27	0.622
ATG9A	-1.116
MRPS26	0.716
TMEM40	-0.8595
ELP3	0.04
ZNF787	0.8487
HIAT1	-0.281375
C8orf34	-0.184833333333333
MGC4655	0.3994
PELI1	0.547
PPT1	-0.2239
SLC35C2	-0.849166666666667
C6orf125	-0.774
MUC4	-1.17283333333333
RFC4	-2.75514285714286
GNB2	-0.523333333333333
NUP50	-0.199
SULT4A1	-1.12483333333333
C7	1.48875
CCDC130	0.811833333333333
ARRDC4	1.43675
RQCD1	-0.71425
GLYCTK	0.4005
AYTL2	1.14245454545455
MTUS1	-0.0638
LEMD3	0.286
PLEKHF2	0.3125
HOXA7	0.65775
GTF3C2	-0.9355
DYNLRB2	3.132
CNOT10	-1.15225
MR1	1.26416666666667
FFAR1	-0.0905
PRIC285	0.67
SLITRK6	-3.2505
LIX1	1.5554
UBE1L2	-0.185583333333333
F8	2.242375
ACHE	0.651
KPNA5	-0.71575
TNFRSF12A	-0.199333333333333
EGR3	-0.8875
SERPIND1	-2.90416666666667
OASL	2.89325
IFRD1	-1.557875
WDFY1	0.288666666666667
ZNF267	0.447625
ACCN5	-0.172
ZBTB6	-1.36325
PPP1R3A	0.196
PRRT3	-0.67875
FBXL19	-0.801
TXNIP	1.80628571428571
ACTN2	3.601
ATG9B	-0.411125
C9orf117	0.029625
IL27	-0.7355
RPL36AL	0.243333333333333
KLK15	-0.261666666666667
CHAD	0.503
RAP2B	0.4044
HEBP2	1.17725
ZNF342	-0.3695
CAMK2G	-0.761333333333333
TLR3	4.6235
FGF14	2.87675
HMGB2	-2.052375
TRPM5	0.249
OR5M11	-0.0065
KIF3B	0.731263157894737
PRICKLE2	-0.09825
MTMR9	-0.117125
C3orf27	0.21925
GLRA3	-2.326
NSDHL	-0.581333333333333
TMEM32	0.36675
POLR2D	-1.21341666666667
MYADML	0.7185
C9orf114	-1.2695
MRGPRX1	0.726
TOPORS	0.31225
CLDN19	0.542
C1QL4	-0.2565
RNF165	1.129
DHRS9	2.5715
DNAH2	-1.97066666666667
FXR1	-1.523
ZMYM3	-1.131875
CASP3	-0.0795
FAM120C	0.503375
SCLY	-1.055
CA7	0.3645
ENTPD5	0.966
ZNF461	0.119375
PDIA5	0.50825
C1orf19	-0.586
TMEM67	-0.32025
KCTD20	-1.1155
WDR47	0.7495
FLJ38723	1.629
KLRF1	3.61966666666667
TAS2R16	0.1005
CLDN12	-0.3605
PRKCE	1.21775
UBXD4	-1.70775
ITGAM	3.29
GLT8D3	-0.38925
WDR31	-0.1502
RGS2	0.8875
OR51L1	0.753
MST1R	-1.35725
KIAA1737	0.293
OR4A5	2.0625
GLIS1	2.5965
PTMA	-0.161142857142857
NAPA	0.112
PRDM11	-0.24475
LIPF	-1.547
DIRAS3	0.17475
ASGR2	-2.430625
C1QTNF4	-0.45425
PIK3R4	-0.416166666666667
ARMC3	2.43625
NDUFV3	-0.119166666666667
BTBD3	-0.450666666666667
PPP1R2	0.06475
UBE2NL	-0.68025
FOSL2	1.22678571428571
FAM119A	-1.05183333333333
TUBA4A	-0.2948
KRTAP12-1	-0.06
SFRS2	-0.91375
RHPN1	-0.122
EEF2	-0.501666666666667
ZDHHC11	-0.7875
EPHA3	-0.885
RBM12	-0.38125
H2AFJ	-0.288666666666667
EDIL3	5.8065
KIF26A	-1.4175
SERGEF	0.351
B3GALT4	2.56625
LOC90925	0.695666666666667
OSCAR	1.504375
NPFF	0.632125
DEDD	0.41325
TMEM155	1.043375
PTPN1	0.986
SCYL2	-0.3195
SKAP1	2.89525
LEAP2	-0.875333333333333
GADD45G	1.1869
IFITM3	1.40814285714286
PILRB	-0.745833333333333
SLU7	0.1414375
DSC3	-1.99875
DNMT3L	0.00125
PAPD5	0.342875
B3GNT3	-0.671
LHCGR	-0.823
MSL-1	-0.8915
UBE2S	-1.738125
SAP130	-0.67425
ANAPC11	0.0805
MAGED4B	-2.9665
ATP6V1B2	0.742166666666667
C14orf179	1.355625
CAPZA1	-0.184875
CDYL2	-0.227166666666667
GLRX3	-0.629666666666667
LOC136288	0.302
MOBKL1A	-0.192
HTR2B	1.156
CRYGD	-0.00483333333333336
NUS1	-0.190666666666667
PGRMC1	1.1075
MYOM2	1.7255
FLJ39653	-0.7155
CHM	0.2946
OR5M8	-0.304
ZNF619	-0.3075
FAM105A	1.70375
CCNL1	-0.76925
NAP1L3	-2.39525
C10orf57	0.408
B3GALNT1	2.39083333333333
CSN1S2A	0.602
TCP10L	0.25775
GDAP2	-0.2145
DMKN	-2.81266666666667
COX6B1	0.7415
DNASE2	0.627333333333333
MSH5	-0.8715
LGMN	0.742375
USP31	-0.2964
OR13C8	0.9945
SDCBP	0.9219
NUDT11	-4.99933333333333
PYGL	0.479166666666667
SNPH	-1.9675
B3GNT4	3.2735
MIZF	-0.5838
NUBPL	-0.4635
NOD1	0.288333333333333
CDH22	-0.184
NUBP1	-0.0561666666666667
DSCAM	-2.5505
DGKI	0.2525
FAM136A	-0.71525
AKAP1	-0.333
SLC16A6	-1.38225
RIN3	0.60175
PSG2	0.10175
DIP2B	-0.38275
PSORS1C1	3.3747
KIAA0495	-1.0065
FLJ90709	-0.461333333333333
LPA	0.237
PIGA	-0.337
LY75	2.622
UTS2	-4.125
RREB1	-0.458125
GALNACT-2	0.4513
MGC3196	0.33425
FLJ31568	0.1895
LPHN1	-1.70175
SP1	0.933375
TOX4	-0.282666666666667
HSPA9	0.3956
APOBEC1	1.911
SLC35E4	-0.829
LSM5	-1.07375
SURF1	0.51025
ZBTB1	-0.00933333333333333
GTF2F1	-0.133
RPS15A	0.389428571428571
DUSP21	-0.6712
GINS4	-2.53733333333333
MYO15A	0.373166666666667
GIMAP7	5.64025
MGC13379	0.59425
ATP6V1E2	-0.503333333333333
UTP3	-0.5475
HNRPA3	-0.5528125
MT4	-1.047
C14orf155	-0.63
U1SNRNPBP	0.69125
CKLF	-0.298833333333333
PLEKHN1	0.7915
MBNL1	0.262583333333333
NUP160	-0.88925
ACSM2A	5.37825
LOC129881	1.7955
KIAA1529	-0.10775
FLJ22639	-0.4425
HAND1	-1.1585
GSX1	0.672
FGA	-3.5948125
SERPINB1	0.45575
ZNF642	0.123
IGFBP1	-3.88025
SLC1A1	2.920125
DHX57	-0.39125
ZNF766	0.271
PTPN21	-0.1888
GDPD3	-0.906333333333333
PNPLA5	0.7605
TBR1	0.0416666666666667
FAM116A	0.1485
IQGAP1	0.610375
FOS	2.02925
ZNF226	0.130625
FIGNL1	-0.586666666666667
C14orf1	-0.0446666666666667
ZMYND17	-0.44
PUS7	-0.857333333333333
TUBB6	-0.78525
KCNQ2	-1.029
MARCH6	-0.101416666666667
CCDC33	1.5735
PRODH	2.13425
RBM11	-3.031
EPHA6	0.9985
SLC43A1	-1.72025
LOC196541	0.06025
NTN1	0.127333333333333
ING4	0.7725
PCDHB10	2.22
DPH2	-0.938833333333333
SPACA4	-0.508
FBXL21	0.094
DIAPH1	-0.261333333333333
ZNF71	0.2725
CEP76	-1.9545
CORO1A	0.06875
RRM2	-3.434625
EDG4	-0.0615
OS9	0.405833333333333
SLC4A1AP	0.23225
COG5	-0.70775
COPS8	-0.43775
NGLY1	-0.785
NCBP2	-0.594
C17orf42	-0.435833333333333
GPSM3	1.842
SIL1	0.6035
ASB6	-0.7795
SMAD5OS	0.727333333333333
UNC93A	-2.082125
A1BG	-0.9205
C21orf62	4.88175
FMO5	-1.77875
ATRIP	-1.14383333333333
CEBPG	-0.574333333333333
C7orf38	-0.595833333333333
TNFRSF1B	1.658
CLEC1A	2.606
IQSEC1	-0.479375
PATZ1	-0.0902
RBM22	1.340125
BAG2	-3.53066666666667
PAQR5	0.822
C9orf127	-0.1563
THNSL1	-0.00375
SHROOM3	-1.0827
JAM2	0.976
SNRPN	-1.82075
ALX4	-0.6575
CACNA1S	-0.4445
FAM130A1	-0.52425
CORIN	-1.076
CD300LB	0.994
PLEKHG6	1.587
LRRC40	-0.35025
PCLKC	0.07275
PCDHB16	1.12266666666667
WNT2B	1.0545
ASNS	-2.15044444444444
MRPL49	-0.651625
FLJ46111	-2.071
ISG20	0.656125
SMU1	-0.215
CASZ1	-0.044
POLR1D	0.0348333333333334
GIN1	-0.3575
SNAG1	0.00433333333333333
ANKRD29	1.96325
CDKN2AIP	-0.0055
KRR1	-0.44075
CXCL1	2.68166666666667
EPM2A	-0.86
PC	-0.788833333333333
DEFB127	-1.9415
PDZRN4	-0.704
FAH	1.589125
OR51E1	3.3975
CDC2L6	0.424666666666667
DNTTIP1	-0.61275
PAX8	3.28225
TMEM116	-0.184
C1orf150	0.0385
PRO2012	0.232
MRPL40	0.009
BEX1	-2.9162
SLC2A4	0.531833333333333
PKMYT1	-1.6855
FEZF2	0.425833333333333
SLC26A9	6.084
MAP2	0.829833333333333
LYL1	0.2245
SLC25A19	-0.320833333333333
NOS3	-0.2285
ZNF34	0.0301666666666667
TMPRSS11F	-0.5695
FAM43A	-0.43175
FCRL4	-0.487166666666667
KLF14	0.307
FLRT2	-2.278
WRN	-1.63175
SDF2	-0.0945
KRT8P12	-1.345
C6orf195	0.1175
C9orf125	1.77616666666667
DZIP3	1.053625
RIT1	2.67375
SCML1	-0.816333333333333
RHBDF2	1.148125
OR2G3	1.227
REXO1L1	-0.9195
MAP3K7IP3	-0.1805
C3orf57	-5.735
FBXW11	-0.0523333333333333
ETAA1	-0.325
C14orf131	-0.8377
AKT1S1	-0.83325
SLC12A5	-0.61925
C9orf164	1.02725
NRIP3	-0.374375
NOS1AP	-1.32575
TMEM121	-0.0765
SAP30BP	-0.4673
DGCR6	0.92925
WDR76	-2.83775
FAM82B	-0.0944166666666667
LOC606495	-0.932
MAP9	-1.42525
BCDIN3D	0.4065
CXorf36	5.18333333333333
DSCR3	0.0501
ZFAND3	-0.490875
C7orf43	0.0838333333333333
SPSB3	0.4129
C19orf19	0.79025
FAM133A	-4.179125
C12orf25	-0.46675
SLC39A3	-0.899125
DISP2	-0.0085
PI4KAP2	-2.67
MKRN3	-2.45416666666667
ADAMTS13	-0.768125
CBLN3	0.8716
TTYH1	-1.728
C3orf18	1.34425
FLJ13236	1.49575
ZMYND12	2.44275
C18orf25	0.186625
GLB1L3	-1.4685
ATP13A5	1.2505
RANBP10	0.047
CD96	0.2747
DENND1C	2.5505
RBMS3	1.8933
SLC41A3	-0.316
DGCR6L	0.988
TMEM128	0.265333333333333
CSNK1G3	-0.368642857142857
MOBKL2C	0.8085
TSPAN6	0.47675
MATN2	-0.6711
MSL2L1	-0.511833333333333
ST6GALNAC2	-0.998333333333333
FGFBP2	4.081625
FGL1	-5.10916666666667
MPP3	-0.145666666666667
ARHGEF6	1.5655
TGFBR2	0.985125
ACMSD	7.03675
IL33	3.47875
C9orf5	-0.13625
DEAF1	0.0351000000000001
AMN	3.405
DEFA6	0.183714285714286
RNF212	-0.7255
METT5D1	-0.193666666666667
CIB1	1.1565
TSSK1B	-0.182
KIAA1727	-2.178
ZNF680	-0.684833333333333
LOC399900	-1.581
LOC152217	-0.384416666666667
CTNNAL1	-3.0665
CIT	-0.48725
TLE6	-0.822
ZNF607	-0.75175
HERC4	-1.43633333333333
DRAP1	-0.3956
PEMT	-0.26375
C10orf111	-1.384
ZNF575	1.756625
KCTD7	0.3775
MYO1F	2.6115
LOC285382	0.29075
RAB11A	0.1853
PLCD3	-0.72775
C15orf28	-0.19675
PTBP2	-0.051625
CTB-1048E9.5	0.2195
C19orf60	0.846333333333333
C7orf25	-0.150333333333333
SETD7	0.238
HOXB9	-2.8125
VANGL1	-0.1749375
CHAF1B	-3.516
NDUFA3	0.65925
KIAA1328	-0.192333333333333
SHARPIN	0.361625
TTC23	-0.568375
UGP2	0.385333333333333
ANKIB1	0.49
CIRBP	0.535285714285714
SEC14L4	0.1465
OVCH1	-0.131166666666667
VPS52	-1.189
FAT	0.48125
M6PRBP1	-0.13375
GPRIN3	1.4745
PPM1F	-0.344666666666667
TSR1	-0.7635
CCDC85A	4.12075
PCSK5	1.673
ZFHX3	-0.0055
HEMK1	-0.4489
PGBD2	0.2445
RSRC2	0.00466666666666664
AURKC	-1.68316666666667
SCRIB	-0.865875
ORM2	-2.92066666666667
FAM115A	-0.6272
FZD6	0.49625
UNC119	-0.360166666666667
GPX3	3.2376
NOV	0.524
CABC1	0.095
CDC42SE2	0.7498125
EIF2S2	-1.1937
RNF130	2.036875
CKAP5	-2.02233333333333
RP11-413M3.2	1.081875
C10orf18	-0.0835
TMEM93	-0.2745
DYX1C1	1.7105
KCNMB2	-1.5685
ANK3	2.21408333333333
KRT5	-2.0832
CDH12	-1.508375
QRSL1	-0.475625
JUB	0.1525
SHC4	-2.688625
CCL15	3.49983333333333
CCDC22	0.26925
SNX24	0.631
RARS	-0.81625
MORC2	-0.88475
FAM48A	-0.54175
MT1H	0.0065
PPP1R14C	1.52266666666667
FOXD1	-1.413
C1orf213	-1.08075
AMT	-1.0788
DSN1	-1.96025
PTPLAD2	2.88625
DIS3L	0.00125
RASL11A	3.4605
GPRC5B	0.894375
FRMD7	-1.9115
STRN4	0.19975
KITLG	-0.384818181818182
HDGF	0.747
OR1S1	0.236
SETX	0.2234
DDR2	-1.393
KCTD12	2.67225
LYZL2	-0.7945
WDR52	-0.522
TMEM2	1.01975
ZNF579	1.84133333333333
LOC200810	0.147
TNFSF9	-0.451625
PPFIA4	0.72975
CNIH3	-0.1555
MAP4K4	-1.21992857142857
ROD1	-0.295928571428571
ALS2CR12	-0.146333333333333
DOCK3	-1.474
PAQR9	-1.78425
ASB17	2.1575
STX16	-0.5425
FEZ2	0.5115
DLAT	-0.0951666666666667
KIF21B	-1.25266666666667
CDC5L	-0.49
TMEM119	0.137
CRIP3	0.11875
TPSD1	-0.105
TEPP	0.98975
GNGT2	2.75175
C21orf121	2.49375
WNK1	-0.82075
FLJ10490	0.7312
OR51B5	-1.6045
LOC203547	-0.1415
HAS1	-0.9945
PPA1	-1.49916666666667
ST7	0.530625
C11orf46	0.0474
POPDC3	-3.66366666666667
ACOX2	1.84916666666667
ATCAY	-0.13125
TM4SF19	0.01875
MFSD9	-0.348333333333333
PDHB	-0.5275
ERN1	-0.573
LCE3C	0.3885
GPR111	0.1255
NOTCH3	1.6125
ADAMTS5	3.26775
B3GALT1	-1.126
UGCGL1	-0.469333333333333
FAM58A	-0.029
FBXO32	-0.839
CLPP	0.4505
NXPH1	-2.19575
MTMR3	0.676
ATP1B3	-1.071
TMEM16A	3.28375
HIST1H3F	-0.6325
TRIM25	-0.344333333333333
SDCBP2	0.475
CRKL	-1.510875
HOXB2	-0.759666666666667
ANP32B	-0.998125
GATM	7.6775
AP4E1	-0.69675
EDG5	0.112875
CDKN3	-2.983
CDH4	-0.3535
PGD	-2.25183333333333
RND1	-0.8265
GAD1	-1.0432
MPG	0.286875
LOC440350	-0.733
ZNF133	0.00025
SERPINB12	0.327
AMELY	-0.122666666666667
DHX36	-1.37575
TNFAIP8L2	4.3615
PHTF2	-0.726611111111111
CCDC112	-0.455666666666667
IQCC	-1.1495
HEYL	4.0295
FTSJ2	-0.805666666666667
APPL1	0.947625
RAB43	0.313428571428571
OR10G2	0.025
WAC	0.288166666666667
ADCY9	-0.093875
RUNDC2B	2.2725
PYCRL	-0.2411
AGPAT7	-1.2015
SLC22A9	-1.32083333333333
CDKAL1	-0.2735
PDYN	-0.463
C20orf74	0.6685
MTMR11	2.9485
VAV3	2.5085
DAPL1	-1.5635
STXBP3	0.74025
EIF3G	-0.0215
ARHGAP22	0.405
NPFFR1	0.528
NPC1	-0.1755
ALDH9A1	1.687
ZNF600	0.50475
ZNF678	-0.494166666666667
RASSF1	-0.18625
ADD2	-2.68725
PITPNB	0.0465
PKD2L2	-0.524875
LRP11	-0.74675
CDKL1	2.00375
SMEK2	0.78275
PRODH2	2.29966666666667
C11orf54	3.0715
SFRS11	-0.3065
IL7	3.1935
ALS2CR16	1.86575
BTG3	-2.16283333333333
PAK2	0.191888888888889
RP11-679B17.1	0.9615
GATA4	-1.28283333333333
ATP2B1	-0.10825
LOC130940	2.8395
C1orf172	-1.40033333333333
ATF7IP2	-1.30875
SLC25A43	0.111333333333333
CENTG3	-0.0853333333333334
IGF2BP1	-1.9101
FCHSD1	0.1145
CAMK2N2	2.6515
ELAVL3	0.00459999999999996
NBPF15	-0.2875
UBE2J2	-0.358454545454545
GNL2	-1.38925
PRR3	-0.2862
NLF2	2.45375
OR4F6	0.5795
KLHL24	1.28083333333333
CCDC88A	-0.4315
SGPP1	0.826333333333333
C10orf11	1.8735
SLC35B4	-0.1895
UGT3A2	-1.1735
ARNT2	1.1023
CBR1	1.094375
ITPR3	-0.984
TRAPPC6B	-0.6192
AMZ1	-0.9415
ARP11	3.4805
WDSUB1	0.89225
APBA1	0.736166666666667
RAB2A	0.5035
C6orf162	0.026125
HPSE2	0.6685
PLCE1	1.21875
INSL3	0.6965
DLG1	0.4209
PTPLA	-3.48075
PIGX	-0.894
TFIP11	0.206666666666667
FIBIN	3.259
POLR2G	-0.456
GRAP2	-1.5655
DNAJB8	-0.296
CNBP	0.354166666666667
WASF1	-0.44325
INPP5E	-1.277
HSPB1	0.6833125
TMEM167	-0.187
CUBN	4.85025
IGF1	1.4985
ITPK1	-0.3904
NAALAD2	-1.632875
G3BP1	0.1998
NT5DC1	0.49575
CYP39A1	-0.9805
TMEM139	2.70375
POLK	-0.177
GLULD1	-0.76425
RBM15	-0.699666666666667
AMZ2	-0.0865
GDF15	0.155166666666667
MESDC2	0.46825
INCA	2.24583333333333
ACY1L2	-0.039
GZMM	0.383666666666667
PAIP1	0.17225
CACNA2D1	0.92775
STK32C	-1.293
SH3BP4	-1.15383333333333
DEC1	0.812
PADI1	0.244
UBB	0.2903
PON3	-1.159
PROP1	1.077
ANKRD13B	-1.3
ADCK1	-2.0785
TCF25	0.296166666666667
SLC38A5	-2.44525
CXorf26	-0.254666666666667
C19orf39	0.35625
PPP1R13B	-0.06575
ARL2	-0.77
TCL6	0.586416666666667
TOP3A	-0.482
SLC16A14	-0.60925
FXYD6	2.00933333333333
HIST1H4E	-0.76575
BBC3	0.991578947368421
UNC5A	0.258
FAM86C	-0.3959
PI4KB	-0.122875
B3GAT1	-1.411
SUSD2	2.17283333333333
OAZ2	-0.0818333333333333
NOC4L	-0.57275
C10orf12	-1.15775
FADS1	-1.67833333333333
LOC144097	-0.86425
DKK2	-1.18583333333333
KIAA1949	0.9695
RHOT1	-0.1078
OXT	1.3125
GPR153	2.5705
ARL4A	-1.2645
SAAL1	-2.35225
CCDC64	0.2265
USE1	0.591166666666667
HNMT	2.185
PCGF3	-0.0901875
CYP2C19	0.1935
C20orf4	-0.2085
CCDC11	0.9555
ACSBG2	1.00525
RWDD2A	1.04525
PALLD	-0.594625
CPLX4	0.319
LOC492311	0.61075
KPNA2	-3.00683333333333
MACROD1	-0.4292
TMCO3	-1.0085
C15orf52	-0.483833333333333
BIRC5	-2.29833333333333
